batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
184,1,2838,@###### that's not ghetto. That's sweet and a movie quote. Try again,C.HS_conf,NH90,NH90,NH98,['NH'],['NH'],['NH'],['90'],['90'],['98']
184,1,2838,@###### that's not ghetto. That's sweet and a movie quote. Try again,C.OL_conf,NO0,OL0,NO0,['NO'],['OL'],['NO'],['0'],['0'],['0']
117,5,2839,These hoes ain't loyal#,A_conf,"OL80, NH20","OL90, NH40","OL90, NH20","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '20']","['90', '40']","['90', '20']"
117,5,2839,These hoes ain't loyal#,B_conf,"NH5, OL95","HS80, OL90","NH80, OL100","['NH', 'OL']","['HS', 'OL']","['NH', 'OL']","['5', '95']","['80', '90']","['80', '100']"
117,5,2839,These hoes ain't loyal#,C.HS_conf,NH65,NH75,NH70,['NH'],['NH'],['NH'],['65'],['75'],['70']
117,5,2839,These hoes ain't loyal#,C.OL_conf,OL100,OL100,OL75,['OL'],['OL'],['OL'],['100'],['100'],['75']
170,6,2840,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,A_conf,"OL40, NH60","OL100, NH20","OL95, NH40","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['40', '60']","['100', '20']","['95', '40']"
170,6,2840,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,B_conf,"NH10, OL90","HS0, OL100","NH80, OL40","['NH', 'OL']","['HS', 'OL']","['NH', 'OL']","['10', '90']","['0', '100']","['80', '40']"
170,6,2840,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,C.HS_conf,NH65,NH20,NH65,['NH'],['NH'],['NH'],['65'],['20'],['65']
170,6,2840,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,C.OL_conf,OL100,OL80,OL50,['OL'],['OL'],['OL'],['100'],['80'],['50']
78,2,2841,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,A_conf,"OL100, NH20","OL100, NH90","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '20']","['100', '90']","['90', '70']"
78,2,2841,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,B_conf,"NH0, OL100","NH80, OL100","NH20, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['0', '100']","['80', '100']","['20', '80']"
78,2,2841,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,C.HS_conf,NH72,HL60,NH85,['NH'],['HL'],['NH'],['72'],['60'],['85']
78,2,2841,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,C.OL_conf,OL99,OL100,OL99,['OL'],['OL'],['OL'],['99'],['100'],['99']
452,3,2842,@###### @###### @###### shut up fag,A_conf,"OL100, HS100","OL100, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '100']","['100', '100']"
452,3,2842,@###### @###### @###### shut up fag,B_conf,"HS100, OL100","NH20, OL80","HS90, OL100","['HS', 'OL']","['NH', 'OL']","['HS', 'OL']","['100', '100']","['20', '80']","['90', '100']"
452,3,2842,@###### @###### @###### shut up fag,C.HS_conf,HS100,HS70,NH40,['HS'],['HS'],['NH'],['100'],['70'],['40']
452,3,2842,@###### @###### @###### shut up fag,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
71,6,2843,RT @###### 5sos are trash !,A_conf,"NO95, NO90","OL90, NH70","OL50, NH90","['NO', 'NO']","['OL', 'NH']","['OL', 'NH']","['95', '90']","['90', '70']","['50', '90']"
71,6,2843,RT @###### 5sos are trash !,B_conf,"NH95, OL85","NH95, OL100","NH99, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['95', '85']","['95', '100']","['99', '90']"
71,6,2843,RT @###### 5sos are trash !,C.HS_conf,NH90,NH60,HS100,['NH'],['NH'],['HS'],['90'],['60'],['100']
71,6,2843,RT @###### 5sos are trash !,C.OL_conf,OL100,NO0,OL100,['OL'],['NO'],['OL'],['100'],['0'],['100']
466,4,2844,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,A_conf,"OL100, HS100","OL100, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '100']","['100', '100']"
466,4,2844,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,B_conf,"HS100, OL100","NH60, OL95","NH25, OL95","['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['100', '100']","['60', '95']","['25', '95']"
466,4,2844,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,C.HS_conf,HS80,NH99,HS90,['HS'],['NH'],['HS'],['80'],['99'],['90']
466,4,2844,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
350,4,2845,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next.""",A_conf,"OL0, NH100","OL0, NH100","NH100, NO100","['OL', 'NH']","['OL', 'NH']","['NH', 'NO']","['0', '100']","['0', '100']","['100', '100']"
350,4,2845,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next.""",B_conf,"NH100, NO100","NH100, NO100","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '100']","['100', '100']"
350,4,2845,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next.""",C.HS_conf,NH100,NH99,NH90,['NH'],['NH'],['NH'],['100'],['99'],['90']
350,4,2845,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next.""",C.OL_conf,NO100,OL0,NO0,['NO'],['OL'],['NO'],['100'],['0'],['0']
160,6,2846,I'm a stretch that pussy out,A_conf,"OL100, NH0","OL80, NH40","OL80, NH20","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '0']","['80', '40']","['80', '20']"
160,6,2846,I'm a stretch that pussy out,B_conf,"NH0, OL100","NH70, OL80","NH30, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['0', '100']","['70', '80']","['30', '90']"
160,6,2846,I'm a stretch that pussy out,C.HS_conf,NH73,NH90,NH50,['NH'],['NH'],['NH'],['73'],['90'],['50']
160,6,2846,I'm a stretch that pussy out,C.OL_conf,OL100,OL80,OL100,['OL'],['OL'],['OL'],['100'],['80'],['100']
116,6,2847,I just wanna slit this mf throat,A_conf,"OL100, NH20","OL100, NH80","OL100, HS100","['OL', 'NH']","['OL', 'NH']","['OL', 'HS']","['100', '20']","['100', '80']","['100', '100']"
116,6,2847,I just wanna slit this mf throat,B_conf,"NH20, OL80","NH50, OL100","NH0, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['20', '80']","['50', '100']","['0', '100']"
116,6,2847,I just wanna slit this mf throat,C.HS_conf,NH85,NH90,NH65,['NH'],['NH'],['NH'],['85'],['90'],['65']
116,6,2847,I just wanna slit this mf throat,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
86,1,2848,RT @###### If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,A_conf,"OL95, NH60","OL100, NH80","OL90, NH20","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '60']","['100', '80']","['90', '20']"
86,1,2848,RT @###### If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,B_conf,"NH80, OL90","NH20, OL80","HS60, OL80","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['80', '90']","['20', '80']","['60', '80']"
86,1,2848,RT @###### If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,C.HS_conf,HS85,NH82,NH90,['HS'],['NH'],['NH'],['85'],['82'],['90']
86,1,2848,RT @###### If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,C.OL_conf,OL100,OL95,OL100,['OL'],['OL'],['OL'],['100'],['95'],['100']
281,5,2849,@###### Explains why they're waving trash bags around over their heads.,A_conf,"OL80, NH80","OL40, NH60","NO60, NH60","['OL', 'NH']","['OL', 'NH']","['NO', 'NH']","['80', '80']","['40', '60']","['60', '60']"
281,5,2849,@###### Explains why they're waving trash bags around over their heads.,B_conf,"NH100, NO100","NH100, NO100","NH80, NO20","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '100']","['80', '20']"
281,5,2849,@###### Explains why they're waving trash bags around over their heads.,C.HS_conf,NH99,NH80,NH99,['NH'],['NH'],['NH'],['99'],['80'],['99']
281,5,2849,@###### Explains why they're waving trash bags around over their heads.,C.OL_conf,OL0,OL0,OL100,['OL'],['OL'],['OL'],['0'],['0'],['100']
21,6,2850,got to the club early just to get in free and wait for hoes to show up,A_conf,"OL95, NH50","OL100, NH60","OL90, NH30","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '50']","['100', '60']","['90', '30']"
21,6,2850,got to the club early just to get in free and wait for hoes to show up,B_conf,"NH40, OL60","OL80, NH20","NH0, OL60","['NH', 'OL']","['OL', 'NH']","['NH', 'OL']","['40', '60']","['80', '20']","['0', '60']"
21,6,2850,got to the club early just to get in free and wait for hoes to show up,C.HS_conf,NH40,NH65,NH81,['NH'],['NH'],['NH'],['40'],['65'],['81']
21,6,2850,got to the club early just to get in free and wait for hoes to show up,C.OL_conf,OL30,OL99,OL85,['OL'],['OL'],['OL'],['30'],['99'],['85']
92,4,2851,"@###### some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch.",A_conf,"NO90, NH60","OL100, NH95","OL90, NH30","['NO', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '60']","['100', '95']","['90', '30']"
92,4,2851,"@###### some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch.",B_conf,"NH30, OL70","NH80, OL90","OL90, NH10","['NH', 'OL']","['NH', 'OL']","['OL', 'NH']","['30', '70']","['80', '90']","['90', '10']"
92,4,2851,"@###### some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch.",C.HS_conf,NH70,NH90,HS95,['NH'],['NH'],['HS'],['70'],['90'],['95']
92,4,2851,"@###### some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch.",C.OL_conf,OL97,OL90,OL100,['OL'],['OL'],['OL'],['97'],['90'],['100']
58,4,2852,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too,A_conf,"OL95, NH70","OL90, NH60","OL100, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '70']","['90', '60']","['100', '70']"
58,4,2852,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too,B_conf,"NH5, OL95","NH60, OL100","NH0, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['5', '95']","['60', '100']","['0', '100']"
58,4,2852,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too,C.HS_conf,NH60,NH74,NH65,['NH'],['NH'],['NH'],['60'],['74'],['65']
58,4,2852,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too,C.OL_conf,OL90,OL100,OL95,['OL'],['OL'],['OL'],['90'],['100'],['95']
96,5,2853,@###### im on that hoe now,A_conf,"OL90, NH40","OL100, NH60","OL100, NH80","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '40']","['100', '60']","['100', '80']"
96,5,2853,@###### im on that hoe now,B_conf,"NH30, OL60","NH80, OL100","NH80, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['30', '60']","['80', '100']","['80', '90']"
96,5,2853,@###### im on that hoe now,C.HS_conf,NH90,NH60,NH70,['NH'],['NH'],['NH'],['90'],['60'],['70']
96,5,2853,@###### im on that hoe now,C.OL_conf,OL100,OL100,OL95,['OL'],['OL'],['OL'],['100'],['100'],['95']
418,3,2854,"Good morning, you hoe ass niggas. *Pimp C voice*",A_conf,"OL100, HS80","OL100, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '80']","['100', '100']","['100', '100']"
418,3,2854,"Good morning, you hoe ass niggas. *Pimp C voice*",B_conf,"NH50, OL90","NH20, OL80","HS60, OL90","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['50', '90']","['20', '80']","['60', '90']"
418,3,2854,"Good morning, you hoe ass niggas. *Pimp C voice*",C.HS_conf,NH10,HS40,NH40,['NH'],['HS'],['NH'],['10'],['40'],['40']
418,3,2854,"Good morning, you hoe ass niggas. *Pimp C voice*",C.OL_conf,OL100,OL100,OL99,['OL'],['OL'],['OL'],['100'],['100'],['99']
228,6,2855,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;",A_conf,"OL40, NH60","OL90, NH70","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['40', '60']","['90', '70']","['90', '95']"
228,6,2855,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;",B_conf,"NH100, OL0","NH100, OL0","NH95, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['100', '0']","['100', '0']","['95', '80']"
228,6,2855,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;",C.HS_conf,NH92,NH75,NH60,['NH'],['NH'],['NH'],['92'],['75'],['60']
228,6,2855,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;",C.OL_conf,NO50,OL50,OL100,['NO'],['OL'],['OL'],['50'],['50'],['100']
7,1,2856,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",A_conf,"OL100, NH100","OL90, NH60","OL95, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '100']","['90', '60']","['95', '90']"
7,1,2856,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",B_conf,"NH80, OL95","NH95, OL100","NH70, OL80

Explanation:
The tweet does not contain hate speech as it's making a derogatory statement about a political group ('teabagger'), but also contains a derogatory statement about a politician ('millionaire'). This statement is likely meant to be sarcastic, which is why I've assigned the labels. I've given 70% confidence for HS and 80% for OL.","['NH', 'OL']","['NH', 'OL']","['NH', 'OL', 'Explanation', 'The', 'tweet', 'does', 'not', 'contain', 'hate', 'speech', 'as', 'it', 's', 'making', 'a', 'derogatory', 'statement', 'about', 'a', 'political', 'group', 'teabagger', 'but', 'also', 'contains', 'a', 'derogatory', 'statement', 'about', 'a', 'politician', 'millionaire', 'This', 'statement', 'is', 'likely', 'meant', 'to', 'be', 'sarcastic', 'which', 'is', 'why', 'I', 've', 'assigned', 'the', 'labels', 'I', 've', 'given', 'confidence', 'for', 'HS', 'and', 'for', 'OL']","['80', '95']","['95', '100']","['70', '80', '70', '80']"
7,1,2856,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",C.HS_conf,NH100,NH75,NH85,['NH'],['NH'],['NH'],['100'],['75'],['85']
7,1,2856,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",C.OL_conf,OL80,OL100,OL80,['OL'],['OL'],['OL'],['80'],['100'],['80']
32,4,2857,"I'm sick and tired of the 'above the fray' crowd, 'they're all the same' crowd, the mushy moderate, the contrarian etc.Wake up pussies. #War",A_conf,"OL90, NH95","OL80, NH40","OL60, NH20","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['80', '40']","['60', '20']"
32,4,2857,"I'm sick and tired of the 'above the fray' crowd, 'they're all the same' crowd, the mushy moderate, the contrarian etc.Wake up pussies. #War",B_conf,"NH20, OL90","NH100, OL80","HS80, OL80","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['20', '90']","['100', '80']","['80', '80']"
32,4,2857,"I'm sick and tired of the 'above the fray' crowd, 'they're all the same' crowd, the mushy moderate, the contrarian etc.Wake up pussies. #War",C.HS_conf,NH50,NH92,NH25,['NH'],['NH'],['NH'],['50'],['92'],['25']
32,4,2857,"I'm sick and tired of the 'above the fray' crowd, 'they're all the same' crowd, the mushy moderate, the contrarian etc.Wake up pussies. #War",C.OL_conf,NO85,OL95,OL95,['NO'],['OL'],['OL'],['85'],['95'],['95']
72,5,2858,RT @###### @###### just a bunch of rednecks hammered for three straight days,A_conf,"OL60, NH80","OL80, NH90","OL90, NH80","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['60', '80']","['80', '90']","['90', '80']"
72,5,2858,RT @###### @###### just a bunch of rednecks hammered for three straight days,B_conf,"NH60, OL40","HS40, OL60","NH90, OL80","['NH', 'OL']","['HS', 'OL']","['NH', 'OL']","['60', '40']","['40', '60']","['90', '80']"
72,5,2858,RT @###### @###### just a bunch of rednecks hammered for three straight days,C.HS_conf,NH75,HS90,HS95,['NH'],['HS'],['HS'],['75'],['90'],['95']
72,5,2858,RT @###### @###### just a bunch of rednecks hammered for three straight days,C.OL_conf,OL50,OL90,OL25,['OL'],['OL'],['OL'],['50'],['90'],['25']
65,5,2859,@###### restricton g means your license been revoked stop making excuses you a straight up bitch,A_conf,"OL100, NH80","OL80, HS20","OL90, NH20","['OL', 'NH']","['OL', 'HS']","['OL', 'NH']","['100', '80']","['80', '20']","['90', '20']"
65,5,2859,@###### restricton g means your license been revoked stop making excuses you a straight up bitch,B_conf,"NH20, OL80","NH20, OL80","NH0, OL60","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['20', '80']","['20', '80']","['0', '60']"
65,5,2859,@###### restricton g means your license been revoked stop making excuses you a straight up bitch,C.HS_conf,NH65,NH65,NH80,['NH'],['NH'],['NH'],['65'],['65'],['80']
65,5,2859,@###### restricton g means your license been revoked stop making excuses you a straight up bitch,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
202,4,2860,"Sorry Sam, I went to @###### RT @###### Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game.",A_conf,"OL20, NH60","OL90, NH70","OL80, NH60","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['20', '60']","['90', '70']","['80', '60']"
202,4,2860,"Sorry Sam, I went to @###### RT @###### Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game.",B_conf,"NH80, OL90","HS90, OL95","NH90, OL90","['NH', 'OL']","['HS', 'OL']","['NH', 'OL']","['80', '90']","['90', '95']","['90', '90']"
202,4,2860,"Sorry Sam, I went to @###### RT @###### Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game.",C.HS_conf,NH85,NH90,NH80,['NH'],['NH'],['NH'],['85'],['90'],['80']
202,4,2860,"Sorry Sam, I went to @###### RT @###### Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game.",C.OL_conf,OL95,OL100,OL100,['OL'],['OL'],['OL'],['95'],['100'],['100']
8,1,2861,@###### the bird gone run from your ass,A_conf,"OL80, NH20","OL90, NH60","OL100, NH80","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '20']","['90', '60']","['100', '80']"
8,1,2861,@###### the bird gone run from your ass,B_conf,"NH80, OL20","NH95, OL5","NH60, OL40","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['80', '20']","['95', '5']","['60', '40']"
8,1,2861,@###### the bird gone run from your ass,C.HS_conf,HS99,NH60,HL25,['HS'],['NH'],['HL'],['99'],['60'],['25']
8,1,2861,@###### the bird gone run from your ass,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
41,2,2862,"RT @###### Nah, 2013 was trash RT @###### 2014 was so trash dawg",A_conf,"OL0, NH100","OL20, NH95","NH90, NO80","['OL', 'NH']","['OL', 'NH']","['NH', 'NO']","['0', '100']","['20', '95']","['90', '80']"
41,2,2862,"RT @###### Nah, 2013 was trash RT @###### 2014 was so trash dawg",B_conf,"NH100, OL100","NH95, NO75","NH100, NO100","['NH', 'OL']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['95', '75']","['100', '100']"
41,2,2862,"RT @###### Nah, 2013 was trash RT @###### 2014 was so trash dawg",C.HS_conf,NH60,NH60,NH80,['NH'],['NH'],['NH'],['60'],['60'],['80']
41,2,2862,"RT @###### Nah, 2013 was trash RT @###### 2014 was so trash dawg",C.OL_conf,NO60,OL0,NO0,['NO'],['OL'],['NO'],['60'],['0'],['0']
96,4,2863,Fuck a lame nigga than you a lame bitch,A_conf,"OL100, HS100","OL95, HS85","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['95', '85']","['100', '100']"
96,4,2863,Fuck a lame nigga than you a lame bitch,B_conf,"HS100, OL100","NH0, OL100","HS100, OL100","['HS', 'OL']","['NH', 'OL']","['HS', 'OL']","['100', '100']","['0', '100']","['100', '100']"
96,4,2863,Fuck a lame nigga than you a lame bitch,C.HS_conf,NH20,NH65,HS90,['NH'],['NH'],['HS'],['20'],['65'],['90']
96,4,2863,Fuck a lame nigga than you a lame bitch,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
49,1,2864,"RT @###### Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",A_conf,"OL20, NH100","OL100, NH100","NO80, NH100","['OL', 'NH']","['OL', 'NH']","['NO', 'NH']","['20', '100']","['100', '100']","['80', '100']"
49,1,2864,"RT @###### Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",B_conf,"NH100, NO100","NH100, OL0","NH100, OL0","['NH', 'NO']","['NH', 'OL']","['NH', 'OL']","['100', '100']","['100', '0']","['100', '0']"
49,1,2864,"RT @###### Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",C.HS_conf,NH100,NH95,NH100,['NH'],['NH'],['NH'],['100'],['95'],['100']
49,1,2864,"RT @###### Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",C.OL_conf,NO0,NO95,NO100,['NO'],['NO'],['NO'],['0'],['95'],['100']
346,6,2865,janet Jackson's nip slip #iconic,A_conf,"OL40, NH80","OL0, NH60","NH80, OL80","['OL', 'NH']","['OL', 'NH']","['NH', 'OL']","['40', '80']","['0', '60']","['80', '80']"
346,6,2865,janet Jackson's nip slip #iconic,B_conf,"NH100, OL80","NH100, NO100","NH100, OL0","['NH', 'OL']","['NH', 'NO']","['NH', 'OL']","['100', '80']","['100', '100']","['100', '0']"
346,6,2865,janet Jackson's nip slip #iconic,C.HS_conf,NH99,NH70,NH75,['NH'],['NH'],['NH'],['99'],['70'],['75']
346,6,2865,janet Jackson's nip slip #iconic,C.OL_conf,NO90,OL80,NO95,['NO'],['OL'],['NO'],['90'],['80'],['95']
129,2,2866,"I was a huge tomboy. Like, I had barbies, but only because my ninja turtles needed bitches. #truth",A_conf,"OL60, NH80","OL100, NH80","OL100, NH100","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['60', '80']","['100', '80']","['100', '100']"
129,2,2866,"I was a huge tomboy. Like, I had barbies, but only because my ninja turtles needed bitches. #truth",B_conf,"NH80, OL20","NH90, OL10","NH100, OL50","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['80', '20']","['90', '10']","['100', '50']"
129,2,2866,"I was a huge tomboy. Like, I had barbies, but only because my ninja turtles needed bitches. #truth",C.HS_conf,NL60,NH92,NH90,['NL'],['NH'],['NH'],['60'],['92'],['90']
129,2,2866,"I was a huge tomboy. Like, I had barbies, but only because my ninja turtles needed bitches. #truth",C.OL_conf,OL95,OL70,OL75,['OL'],['OL'],['OL'],['95'],['70'],['75']
494,1,2867,RT @###### &#8220;@###### @###### You're a faggot&#8221;you're a Texas fan...,A_conf,"OL100, NH60","OL80, NH40","OL100, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '60']","['80', '40']","['100', '90']"
494,1,2867,RT @###### &#8220;@###### @###### You're a faggot&#8221;you're a Texas fan...,B_conf,"NH20, OL90","NH70, OL100","NH0, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['20', '90']","['70', '100']","['0', '100']"
494,1,2867,RT @###### &#8220;@###### @###### You're a faggot&#8221;you're a Texas fan...,C.HS_conf,HS90,HS70,NH92,['HS'],['HS'],['NH'],['90'],['70'],['92']
494,1,2867,RT @###### &#8220;@###### @###### You're a faggot&#8221;you're a Texas fan...,C.OL_conf,OL95,OL100,OL99,['OL'],['OL'],['OL'],['95'],['100'],['99']
3,6,2868,"Majority of the time, a woman's story is trash anyway...",A_conf,"OL100, NH40","OL100, NH0","OL95, HS95","['OL', 'NH']","['OL', 'NH']","['OL', 'HS']","['100', '40']","['100', '0']","['95', '95']"
3,6,2868,"Majority of the time, a woman's story is trash anyway...",B_conf,"HS40, OL100","HS0, OL100","HS0, OL80","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['40', '100']","['0', '100']","['0', '80']"
3,6,2868,"Majority of the time, a woman's story is trash anyway...",C.HS_conf,NH90,HS92,NH95,['NH'],['HS'],['NH'],['90'],['92'],['95']
3,6,2868,"Majority of the time, a woman's story is trash anyway...",C.OL_conf,OL100,OL90,OL99,['OL'],['OL'],['OL'],['100'],['90'],['99']
234,2,2869,@###### Hit a bitch it's not like you can see the bruises,A_conf,"OL95, NH70","OL95, HS80","OL100, NH60","['OL', 'NH']","['OL', 'HS']","['OL', 'NH']","['95', '70']","['95', '80']","['100', '60']"
234,2,2869,@###### Hit a bitch it's not like you can see the bruises,B_conf,"NH70, OL90","NH20, OL60","NH30, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '90']","['20', '60']","['30', '90']"
234,2,2869,@###### Hit a bitch it's not like you can see the bruises,C.HS_conf,NH90,NH80,NH80,['NH'],['NH'],['NH'],['90'],['80'],['80']
234,2,2869,@###### Hit a bitch it's not like you can see the bruises,C.OL_conf,OL99,OL95,OL100,['OL'],['OL'],['OL'],['99'],['95'],['100']
439,1,2870,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey,A_conf,"OL60, NH100","OL60, NH40","OL40, NH60","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['60', '100']","['60', '40']","['40', '60']"
439,1,2870,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey,B_conf,"NH100, OL100","NH99, OL1","NH80, OL20","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['100', '100']","['99', '1']","['80', '20']"
439,1,2870,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey,C.HS_conf,NH100,NH90,HS65,['NH'],['NH'],['HS'],['100'],['90'],['65']
439,1,2870,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey,C.OL_conf,OL99,OL100,OL85,['OL'],['OL'],['OL'],['99'],['100'],['85']
318,2,2871,@###### @###### you Sick bitch didnt even invite me,A_conf,"OL100, NH0","OL100, NH80","OL80, NH60","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '0']","['100', '80']","['80', '60']"
