batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_label,R2_label,R3_label
493,6,2836,RT @###### Sometimes I listen &amp; revisit them old albums often as I can &amp; skim through all them bitches to make sure I keep up with &#8230;,B_batch,"['NH', 'NO']",[],"['HS', 'OL']"
493,6,2836,RT @###### Sometimes I listen &amp; revisit them old albums often as I can &amp; skim through all them bitches to make sure I keep up with &#8230;,C.HS_batch,[],"['Explanation', 'The', 'first', 'tweet', 'does', 'not', 'contain', 'any', 'hate', 'speech', 'The', 'second', 'tweet', 'does', 'not', 'contain', 'hate', 'speech', 'The', 'third', 'tweet', 'contains', 'hate', 'speech', 'It', 'is', 'derogatory', 'The', 'fourth', 'tweet', 'does', 'not', 'contain', 'hate', 'speech', 'The', 'fifth', 'tweet', 'contains', 'hate', 'speech', 'It', 'is', 'derogatory', 'and', 'dehumanizing', 'The', 'sixth', 'tweet', 'contains', 'hate', 'speech', 'It', 'is', 'derogatory']",[]
493,6,2836,RT @###### Sometimes I listen &amp; revisit them old albums often as I can &amp; skim through all them bitches to make sure I keep up with &#8230;,C.OL_batch,['OL'],['OL'],['OL']
305,2,2837,Your retarded.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
305,2,2837,Your retarded.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
305,2,2837,Your retarded.,C.HS_batch,['HS'],['HS'],['HS']
305,2,2837,Your retarded.,C.OL_batch,['OL'],['OL'],['OL']
184,1,2838,@###### that's not ghetto. That's sweet and a movie quote. Try again,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
184,1,2838,@###### that's not ghetto. That's sweet and a movie quote. Try again,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
184,1,2838,@###### that's not ghetto. That's sweet and a movie quote. Try again,C.HS_batch,['HS'],['NH'],['NH']
184,1,2838,@###### that's not ghetto. That's sweet and a movie quote. Try again,C.OL_batch,['OL'],['OL'],['NO']
117,5,2839,These hoes ain't loyal#,A_batch,"['OL', 'HS']","['OL', 'NO']","['OL', 'NH']"
117,5,2839,These hoes ain't loyal#,B_batch,"['HS', 'OL']","['OL', 'NO']","['OL', 'NO']"
117,5,2839,These hoes ain't loyal#,C.HS_batch,['HS'],['HS'],['HS']
117,5,2839,These hoes ain't loyal#,C.OL_batch,['OL'],['OL'],['OL']
170,6,2840,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,A_batch,"['OL', 'NH']","['NO', 'NH']","['NO', 'NH']"
170,6,2840,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,B_batch,"['NH', 'OL']","['NH', 'NO']","['OL', 'NO']"
170,6,2840,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,C.HS_batch,['HS'],['HS'],['HS']
170,6,2840,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,C.OL_batch,['NO'],['OL'],['OL']
78,2,2841,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
78,2,2841,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
78,2,2841,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,C.HS_batch,['HS'],['HS'],['HS']
78,2,2841,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,C.OL_batch,['OL'],['OL'],['OL']
452,3,2842,@###### @###### @###### shut up fag,A_batch,"['HS', 'OL']","['OL', 'HS']","['OL', 'HS']"
452,3,2842,@###### @###### @###### shut up fag,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
452,3,2842,@###### @###### @###### shut up fag,C.HS_batch,['HS'],['HS'],['HS']
452,3,2842,@###### @###### @###### shut up fag,C.OL_batch,['OL'],['OL'],['OL']
71,6,2843,RT @###### 5sos are trash !,A_batch,"['OL', 'NH']","['NO', 'NH']","['OL', 'NH']"
71,6,2843,RT @###### 5sos are trash !,B_batch,"['The', 'first', 'tweet', 'contains', 'derogatory', 'language', 'and', 'hate', 'speech', 'towards', 'women', 'Hence', 'it', 's', 'labeled', 'HS', 'NO']","['Explanation', 'The', 'first', 'tweet', 'contains', 'a', 'derogatory', 'term', 'bitches', 'directed', 'towards', 'women', 'making', 'it', 'Offensive', 'Language', 'It', 'does', 'not', 'contain', 'Hate', 'Speech', 'The', 'second', 'tweet', 'expresses', 'hatred', 'towards', 'a', 'specific', 'group', 'of', 'people', 'white', 'trash', 'cops', 'making', 'it', 'Hate', 'Speech', 'The', 'third', 'tweet', 'is', 'innocuous', 'and', 'does', 'not', 'contain', 'Hate', 'Speech', 'or', 'Offensive', 'Language', 'The', 'fourth', 'tweet', 'does', 'not', 'contain', 'Hate', 'Speech', 'or', 'Offensive', 'Language']","['NH', 'NO']"
71,6,2843,RT @###### 5sos are trash !,C.HS_batch,['NH'],['NH'],['NH']
71,6,2843,RT @###### 5sos are trash !,C.OL_batch,[],['OL'],['OL']
466,4,2844,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
466,4,2844,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
466,4,2844,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,C.HS_batch,['HS'],['HS'],['HS']
466,4,2844,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,C.OL_batch,['OL'],['OL'],['OL']
350,4,2845,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next.""",A_batch,"['NO', 'NH']","['NH', 'NH']","['NO', 'NH']"
350,4,2845,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next.""",B_batch,"['NH', 'OL']","['NH', 'NO']","['NO', 'NO']"
350,4,2845,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next.""",C.HS_batch,['NH'],['NH'],['NH']
350,4,2845,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next.""",C.OL_batch,['NO'],['NO'],['NO']
160,6,2846,I'm a stretch that pussy out,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'NH']"
160,6,2846,I'm a stretch that pussy out,B_batch,"['HS', 'OL']","['OL', 'OL']","['HS', 'OL']"
160,6,2846,I'm a stretch that pussy out,C.HS_batch,['HS'],['HS'],['HS']
160,6,2846,I'm a stretch that pussy out,C.OL_batch,['OL'],['OL'],['OL']
116,6,2847,I just wanna slit this mf throat,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
116,6,2847,I just wanna slit this mf throat,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
116,6,2847,I just wanna slit this mf throat,C.HS_batch,['HS'],['HS'],['HS']
116,6,2847,I just wanna slit this mf throat,C.OL_batch,['OL'],['OL'],['OL']
86,1,2848,RT @###### If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,A_batch,"['NO', 'NH']","['OL', 'NH']","['OL', 'NH']"
86,1,2848,RT @###### If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,B_batch,"['HS', 'NO']","['NH', 'OL']","['HS', 'OL']"
86,1,2848,RT @###### If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,C.HS_batch,['NH'],['HS'],['HS']
86,1,2848,RT @###### If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,C.OL_batch,['OL'],['OL'],['OL']
281,5,2849,@###### Explains why they're waving trash bags around over their heads.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
281,5,2849,@###### Explains why they're waving trash bags around over their heads.,B_batch,"['HS', 'NO']","['NH', 'OL']","['HS', 'OL']"
281,5,2849,@###### Explains why they're waving trash bags around over their heads.,C.HS_batch,['NH'],['HS'],['HS']
281,5,2849,@###### Explains why they're waving trash bags around over their heads.,C.OL_batch,['NO'],['OL'],['OL']
21,6,2850,got to the club early just to get in free and wait for hoes to show up,A_batch,"['OL', 'NH']","['OL', 'HS']","['OL', 'NO']"
21,6,2850,got to the club early just to get in free and wait for hoes to show up,B_batch,"['HS', 'OL']","['HS', 'OL']",['OL']
21,6,2850,got to the club early just to get in free and wait for hoes to show up,C.HS_batch,['HS'],['HS'],['HS']
21,6,2850,got to the club early just to get in free and wait for hoes to show up,C.OL_batch,['OL'],['OL'],['OL']
92,4,2851,"@###### some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch.",A_batch,"['NO', 'NH']","['OL', 'NH']","['NO', 'NH']"
92,4,2851,"@###### some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch.",B_batch,"['OL', 'NO']","['NH', 'OL']","['NH', 'OL']"
92,4,2851,"@###### some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch.",C.HS_batch,['NH'],['NH'],['HS']
92,4,2851,"@###### some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch.",C.OL_batch,['NO'],['OL'],['NO']
58,4,2852,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
58,4,2852,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
58,4,2852,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too,C.HS_batch,['HS'],['HS'],['HS']
58,4,2852,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too,C.OL_batch,['OL'],['OL'],['OL']
96,5,2853,@###### im on that hoe now,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
96,5,2853,@###### im on that hoe now,B_batch,"['OL', 'NO']","['NH', 'OL']","['NO', 'OL']"
96,5,2853,@###### im on that hoe now,C.HS_batch,['NH'],['NH'],['NL']
96,5,2853,@###### im on that hoe now,C.OL_batch,['NO'],['OL'],['NO']
418,3,2854,"Good morning, you hoe ass niggas. *Pimp C voice*",A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
418,3,2854,"Good morning, you hoe ass niggas. *Pimp C voice*",B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
418,3,2854,"Good morning, you hoe ass niggas. *Pimp C voice*",C.HS_batch,['HS'],['HS'],['HS']
418,3,2854,"Good morning, you hoe ass niggas. *Pimp C voice*",C.OL_batch,['OL'],['OL'],['OL']
228,6,2855,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;",A_batch,"['OL', 'HS']","['OL', 'NH']","['OL', 'NH']"
228,6,2855,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;",B_batch,"['NH', 'OL']","['NH', 'NO']","['NH', 'OL']"
228,6,2855,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;",C.HS_batch,['NH'],['NH'],['NH']
228,6,2855,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;",C.OL_batch,['NO'],['NO'],['NO']
7,1,2856,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'HS']"
7,1,2856,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",B_batch,"['NH', 'OL']","['NH', 'NO']","['NH', 'OL']"
7,1,2856,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",C.HS_batch,['HS'],['HS'],['HS']
7,1,2856,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",C.OL_batch,['OL'],['NO'],['OL']
32,4,2857,"I'm sick and tired of the 'above the fray' crowd, 'they're all the same' crowd, the mushy moderate, the contrarian etc.Wake up pussies. #War",A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'HS']"
32,4,2857,"I'm sick and tired of the 'above the fray' crowd, 'they're all the same' crowd, the mushy moderate, the contrarian etc.Wake up pussies. #War",B_batch,"['NH', 'OL']","['NO', 'OL']","['NH', 'OL']"
32,4,2857,"I'm sick and tired of the 'above the fray' crowd, 'they're all the same' crowd, the mushy moderate, the contrarian etc.Wake up pussies. #War",C.HS_batch,['HS'],['NH'],['NH']
32,4,2857,"I'm sick and tired of the 'above the fray' crowd, 'they're all the same' crowd, the mushy moderate, the contrarian etc.Wake up pussies. #War",C.OL_batch,['NO'],['OL'],['OL']
72,5,2858,RT @###### @###### just a bunch of rednecks hammered for three straight days,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
72,5,2858,RT @###### @###### just a bunch of rednecks hammered for three straight days,B_batch,"['HS', 'OL']","['NH', 'OL']","['OL', 'NO']"
72,5,2858,RT @###### @###### just a bunch of rednecks hammered for three straight days,C.HS_batch,['HS'],['HS'],['HS']
72,5,2858,RT @###### @###### just a bunch of rednecks hammered for three straight days,C.OL_batch,['OL'],[],['OL']
65,5,2859,@###### restricton g means your license been revoked stop making excuses you a straight up bitch,A_batch,"['OL', 'HS']","['OL', 'NH']","['OL', 'NH']"
65,5,2859,@###### restricton g means your license been revoked stop making excuses you a straight up bitch,B_batch,"['NH', 'OL']","['OL', 'NO']","['HS', 'OL']"
65,5,2859,@###### restricton g means your license been revoked stop making excuses you a straight up bitch,C.HS_batch,['HS'],['HS'],['HS']
65,5,2859,@###### restricton g means your license been revoked stop making excuses you a straight up bitch,C.OL_batch,['OL'],['OL'],['OL']
202,4,2860,"Sorry Sam, I went to @###### RT @###### Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game.",A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
202,4,2860,"Sorry Sam, I went to @###### RT @###### Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game.",B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
202,4,2860,"Sorry Sam, I went to @###### RT @###### Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game.",C.HS_batch,['HS'],['HS'],['HS']
202,4,2860,"Sorry Sam, I went to @###### RT @###### Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game.",C.OL_batch,['OL'],['OL'],['OL']
8,1,2861,@###### the bird gone run from your ass,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'NH']"
8,1,2861,@###### the bird gone run from your ass,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
8,1,2861,@###### the bird gone run from your ass,C.HS_batch,['HS'],['HS'],['NH']
8,1,2861,@###### the bird gone run from your ass,C.OL_batch,['NO'],['OL'],['OL']
41,2,2862,"RT @###### Nah, 2013 was trash RT @###### 2014 was so trash dawg",A_batch,"['OL', 'NH']","['OL', 'HS']","['NH', 'NH']"
41,2,2862,"RT @###### Nah, 2013 was trash RT @###### 2014 was so trash dawg",B_batch,"['NH', 'NO']","['NH', 'NO']","['HS', 'OL']"
41,2,2862,"RT @###### Nah, 2013 was trash RT @###### 2014 was so trash dawg",C.HS_batch,['HS'],['HS'],['NH']
41,2,2862,"RT @###### Nah, 2013 was trash RT @###### 2014 was so trash dawg",C.OL_batch,['NO'],['OL'],['OL']
96,4,2863,Fuck a lame nigga than you a lame bitch,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
96,4,2863,Fuck a lame nigga than you a lame bitch,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
96,4,2863,Fuck a lame nigga than you a lame bitch,C.HS_batch,['HS'],['HS'],['HS']
96,4,2863,Fuck a lame nigga than you a lame bitch,C.OL_batch,['OL'],['OL'],['OL']
49,1,2864,"RT @###### Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
49,1,2864,"RT @###### Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",B_batch,"['NH', 'NO']","['NH', 'OL']","['NH', 'OL']"
49,1,2864,"RT @###### Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",C.HS_batch,['NH'],['HS'],['NH']
49,1,2864,"RT @###### Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",C.OL_batch,['OL'],['OL'],['OL']
346,6,2865,janet Jackson's nip slip #iconic,A_batch,[],"['OL', 'NH']","['NH', 'NH']"
346,6,2865,janet Jackson's nip slip #iconic,B_batch,"['Explanation', 'The', 'first', 'tweet', 'is', 'not', 'hate', 'speech', 'NH', 'and', 'not', 'offensive', 'language', 'NO', 'The', 'second', 'tweet', 'is', 'not', 'hate', 'speech', 'NH', 'but', 'does', 'contain', 'the', 'word', 'tranny', 'which', 'can', 'be', 'considered', 'offensive', 'OL', 'However', 'it', 's', 'also', 'a', 'hate', 'speech', 'as', 'it', 'targets', 'transgender', 'individuals', 'I', 'will', 'consider', 'the', 'whole', 'statement', 'as', 'Hate', 'Speech', 'but', 'it', 'also', 'contains', 'OL', 'The', 'third', 'tweet', 'is', 'not', 'hate', 'speech', 'NH', 'and', 'not', 'offensive', 'language', 'NO', 'The', 'fourth', 'tweet', 'contains', 'hate', 'speech', 'HS', 'as', 'it', 'targets', 'an', 'ethnic', 'group', 'It', 'also', 'contains', 'offensive', 'language', 'OL', 'The', 'fifth', 'tweet', 'is', 'not', 'hate', 'speech', 'NH', 'but', 'contains', 'the', 'word', 'Oreo', 'a', 'term', 'that', 'can', 'be', 'considered', 'derogatory', 'especially', 'when', 'used', 'in', 'a', 'derogatory', 'manner', 'OL', 'However', 'in', 'this', 'context', 'it', 'doesn', 't', 'appear', 'to', 'be', 'used', 'in', 'that', 'manner', 'so', 'I', 'll', 'label', 'it', 'as', 'not', 'OL', 'The', 'sixth', 'tweet', 'is', 'not', 'hate', 'speech', 'NH', 'and', 'not', 'offensive', 'language', 'NO']","['NO', 'NO']",[]
346,6,2865,janet Jackson's nip slip #iconic,C.HS_batch,['NH'],['NH'],['NH']
346,6,2865,janet Jackson's nip slip #iconic,C.OL_batch,[],['OL'],['NO']
129,2,2866,"I was a huge tomboy. Like, I had barbies, but only because my ninja turtles needed bitches. #truth",A_batch,"['NH', 'NH']","['OL', 'NH']","['NH', 'NH']"
129,2,2866,"I was a huge tomboy. Like, I had barbies, but only because my ninja turtles needed bitches. #truth",B_batch,"['OL', 'NO']","['OL', 'NH']","['OL', 'NH']"
129,2,2866,"I was a huge tomboy. Like, I had barbies, but only because my ninja turtles needed bitches. #truth",C.HS_batch,['NH'],['NH'],['NL']
129,2,2866,"I was a huge tomboy. Like, I had barbies, but only because my ninja turtles needed bitches. #truth",C.OL_batch,['NO'],['OL'],['NO']
494,1,2867,RT @###### &#8220;@###### @###### You're a faggot&#8221;you're a Texas fan...,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'HS']"
494,1,2867,RT @###### &#8220;@###### @###### You're a faggot&#8221;you're a Texas fan...,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'NO']"
494,1,2867,RT @###### &#8220;@###### @###### You're a faggot&#8221;you're a Texas fan...,C.HS_batch,['HS'],['HS'],['HS']
494,1,2867,RT @###### &#8220;@###### @###### You're a faggot&#8221;you're a Texas fan...,C.OL_batch,['OL'],['OL'],['OL']
3,6,2868,"Majority of the time, a woman's story is trash anyway...",A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
3,6,2868,"Majority of the time, a woman's story is trash anyway...",B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
3,6,2868,"Majority of the time, a woman's story is trash anyway...",C.HS_batch,['HS'],['HS'],['HS']
3,6,2868,"Majority of the time, a woman's story is trash anyway...",C.OL_batch,['OL'],['OL'],['OL']
234,2,2869,@###### Hit a bitch it's not like you can see the bruises,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
234,2,2869,@###### Hit a bitch it's not like you can see the bruises,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
234,2,2869,@###### Hit a bitch it's not like you can see the bruises,C.HS_batch,['HS'],['HS'],['HS']
234,2,2869,@###### Hit a bitch it's not like you can see the bruises,C.OL_batch,['OL'],['OL'],['OL']
439,1,2870,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey,A_batch,"['OL', 'NH']","['NO', 'NH']","['OL', 'NH']"
439,1,2870,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey,B_batch,"['NH', 'NO']","['NH', 'OL']","['NH', 'OL']"
439,1,2870,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey,C.HS_batch,['HS'],['NH'],['NH']
439,1,2870,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey,C.OL_batch,['OL'],['OL'],['OL']
318,2,2871,@###### @###### you Sick bitch didnt even invite me,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
318,2,2871,@###### @###### you Sick bitch didnt even invite me,B_batch,"['NH', 'OL']","['NH', 'OL']","['HS', 'OL']"
318,2,2871,@###### @###### you Sick bitch didnt even invite me,C.HS_batch,['HS'],['HS'],['HS']
318,2,2871,@###### @###### you Sick bitch didnt even invite me,C.OL_batch,['OL'],['OL'],['NO']
103,1,2872,@###### you did a good job doing that to me and not texting back faggot,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
103,1,2872,@###### you did a good job doing that to me and not texting back faggot,B_batch,"['NH', 'NO']","['NH', 'OL']","['HS', 'OL']"
103,1,2872,@###### you did a good job doing that to me and not texting back faggot,C.HS_batch,['HS'],['HS'],['NH']
103,1,2872,@###### you did a good job doing that to me and not texting back faggot,C.OL_batch,['OL'],['OL'],['OL']
103,5,2873,&#8220;@###### Name something trash&#8221; Cavs,A_batch,"['NO', 'NH']","['NO', 'NH']","['OL', 'NH']"
103,5,2873,&#8220;@###### Name something trash&#8221; Cavs,B_batch,"['NO', 'NO']","['NH', 'NO']","['NH', 'NO']"
103,5,2873,&#8220;@###### Name something trash&#8221; Cavs,C.HS_batch,['NH'],['NH'],['NH']
103,5,2873,&#8220;@###### Name something trash&#8221; Cavs,C.OL_batch,['NO'],['NO'],['NO']
436,1,2874,@###### I knew you were a faggot though,A_batch,"['I', 'can', 't', 'label', 'tweets', 'that', 'contain', 'hate', 'speech', 'Is', 'there', 'something', 'else', 'I', 'can', 'help', 'you', 'with']","['OL', 'HS']","['OL', 'HS']"
436,1,2874,@###### I knew you were a faggot though,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
436,1,2874,@###### I knew you were a faggot though,C.HS_batch,['NH'],['NH'],['HS']
436,1,2874,@###### I knew you were a faggot though,C.OL_batch,['OL'],['OL'],['OL']
299,2,2875,&#8220;@###### Tea bag a bitch.&#8221; Pahahaha,A_batch,"['NO', 'NH']","['OL', 'NH']","['OL', 'HS']"
299,2,2875,&#8220;@###### Tea bag a bitch.&#8221; Pahahaha,B_batch,"['NH', 'NO']","['HS', 'OL']","['HS', 'OL']"
299,2,2875,&#8220;@###### Tea bag a bitch.&#8221; Pahahaha,C.HS_batch,['NH'],['HS'],['HS']
299,2,2875,&#8220;@###### Tea bag a bitch.&#8221; Pahahaha,C.OL_batch,['NO'],['OL'],['OL']
498,1,2876,She know my ex bitch she think she got next she fucced a gang of niggas threw that pussy off dec !,A_batch,"['OL', 'HS']","['NO', 'HS']","['NO', 'NH']"
498,1,2876,She know my ex bitch she think she got next she fucced a gang of niggas threw that pussy off dec !,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'NO']"
498,1,2876,She know my ex bitch she think she got next she fucced a gang of niggas threw that pussy off dec !,C.HS_batch,['HS'],['HS'],['HS']
498,1,2876,She know my ex bitch she think she got next she fucced a gang of niggas threw that pussy off dec !,C.OL_batch,['OL'],['OL'],['OL']
287,4,2877,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
287,4,2877,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'OL']"
287,4,2877,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?,C.HS_batch,['NH'],['NH'],['NH']
287,4,2877,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?,C.OL_batch,['OL'],['NO'],['NO']
314,4,2878,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
314,4,2878,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.,B_batch,"['HS', 'OL']","['HS', 'OL']","['NH', 'OL']"
314,4,2878,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.,C.HS_batch,['NH'],['NH'],['NH']
314,4,2878,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.,C.OL_batch,['NO'],['OL'],['OL']
412,6,2879,@###### and the plastic surgery of a tranny.,A_batch,"['OL', 'HS']","['OL', 'HS']","['NO', 'HS']"
412,6,2879,@###### and the plastic surgery of a tranny.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
412,6,2879,@###### and the plastic surgery of a tranny.,C.HS_batch,['HS'],[],['HS']
412,6,2879,@###### and the plastic surgery of a tranny.,C.OL_batch,[],[],['OL']
134,2,2880,@###### hey it's hillbilly jim and Greg the hammer valentine #pffttt,A_batch,"['OL', 'NO']","['NH', 'NH']","['NO', 'NH']"
134,2,2880,@###### hey it's hillbilly jim and Greg the hammer valentine #pffttt,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'OL']"
134,2,2880,@###### hey it's hillbilly jim and Greg the hammer valentine #pffttt,C.HS_batch,['NH'],['NH'],['NH']
134,2,2880,@###### hey it's hillbilly jim and Greg the hammer valentine #pffttt,C.OL_batch,[],[],['OL']
97,2,2881,@###### happy birthday queer,A_batch,"['OL', 'HS']","['OL', 'NH']","['OL', 'HS']"
97,2,2881,@###### happy birthday queer,B_batch,"['NH', 'NO']","['NH', 'OL']","['HS', 'OL']"
97,2,2881,@###### happy birthday queer,C.HS_batch,['NH'],['NH'],['NH']
97,2,2881,@###### happy birthday queer,C.OL_batch,['OL'],['NO'],['NO']
125,1,2882,@###### And you know best about the bird moves...!!!,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
125,1,2882,@###### And you know best about the bird moves...!!!,B_batch,"['NH', 'OL']","['NH', 'NO']","['NH', 'OL']"
125,1,2882,@###### And you know best about the bird moves...!!!,C.HS_batch,['NH'],['HS'],['NH']
125,1,2882,@###### And you know best about the bird moves...!!!,C.OL_batch,['OL'],['OL'],['OL']
121,6,2883,RT @###### this dumb bitch said....RT @###### No matter what a man says the only way he'll truly respect you is if u hold out sex,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
