batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
413,2,2977,A tall tee n sum slouch shoes on I could've fucc yo bitch,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -0.000004 
HS    -12.500004
 NH   -15.000004
HH    -17.750004
NS    -18.000004
dtype: float64",",     0.000 
;    -22.875
 ,   -23.250
,N   -23.375
，    -24.250
dtype: float64"," OL    0.000 
 NO   -18.250
OL    -19.000
 NL   -19.625
 O    -22.125
dtype: float64","NH    -4.320200e-07
HS    -1.525000e+01
 NH   -1.562500e+01
NS    -1.925000e+01
NO    -1.937500e+01
dtype: float64",",     0.000 
;    -22.750
 ,   -23.250
,N   -23.250
，    -24.125
dtype: float64"," OL    0.000 
 NO   -18.250
OL    -18.375
 NL   -19.500
 O    -21.500
dtype: float64","NH    -4.320200e-07
HS    -1.525000e+01
 NH   -1.562500e+01
NS    -1.925000e+01
NO    -1.937500e+01
dtype: float64",",     0.000 
;    -22.750
 ,   -23.250
,N   -23.250
，    -24.125
dtype: float64"," OL    0.000 
 NO   -18.250
OL    -18.375
 NL   -19.500
 O    -21.500
dtype: float64"
413,2,2977,A tall tee n sum slouch shoes on I could've fucc yo bitch,C.HS,NH,NH,NH,NH,NH,NH,"NH      -0.000012 
Label   -11.500011
 NH     -14.250011
N       -15.125011
The     -15.250011
dtype: float64",",     0.000 
;    -22.750
 ,   -23.250
,N   -23.250
，    -24.125
dtype: float64",,"NH      -0.000016 
Label   -11.125016
 NH     -14.125016
N       -15.125016
The     -15.375016
dtype: float64",",     0.000 
;    -22.750
 ,   -23.250
,N   -23.250
，    -24.125
dtype: float64",,"NH      -0.000012 
Label   -11.500011
 NH     -14.250011
N       -15.125011
The     -15.250011
dtype: float64",",     0.000 
;    -22.750
 ,   -23.250
,N   -23.250
，    -24.125
dtype: float64",
413,2,2977,A tall tee n sum slouch shoes on I could've fucc yo bitch,C.OL,OL,OL,OL,OL,OL,OL,"OL      -0.000807 
NO      -7.125807 
Label   -13.125807
The     -15.875807
 OL     -16.375807
dtype: float64",",     0.000 
;    -22.750
 ,   -23.250
,N   -23.250
，    -24.125
dtype: float64",,"OL      -0.000807 
NO      -7.125807 
Label   -13.125807
The     -15.875807
 OL     -16.375807
dtype: float64",",     0.000 
;    -22.750
 ,   -23.250
,N   -23.250
，    -24.125
dtype: float64",,"OL    -0.023246 
NO    -3.773246 
 OL   -16.148247
Ol    -16.773247
AL    -16.773247
dtype: float64",",     0.000 
;    -22.750
 ,   -23.250
,N   -23.250
，    -24.125
dtype: float64",
413,3,283,"@###### @###### stegosaurus hissed like a snake, pterodactyl sounded like a crow,T-rex like a cross between a parrot and an elephant",A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    -0.000001 
NH    -14.125001
No    -16.250002
 NO   -16.250002
N     -18.000002
dtype: float64",",     0.000 
,N   -21.625
 ,   -22.125
;    -23.500
，    -24.875
dtype: float64"," NH   -0.000096 
 NO   -9.250096 
NH    -18.750095
 N    -19.000095
 NM   -19.625095
dtype: float64","NO    -0.000005 
NH    -12.250005
 NO   -16.375006
No    -16.875006
N     -17.875006
dtype: float64",",     0.000 
,N   -21.875
 ,   -22.500
;    -24.250
，    -25.250
dtype: float64"," NH   -0.000035 
 NO   -10.250035
NH    -18.500036
 N    -19.125036
 NM   -19.875036
dtype: float64","NO    -0.000006 
NH    -12.125006
 NO   -16.250006
No    -16.375006
N     -17.875006
dtype: float64",",     0.000 
,N   -21.750
 ,   -22.250
;    -24.000
，    -25.125
dtype: float64"," NH   -0.000017 
 NO   -11.000017
NH    -18.375017
 N    -18.625017
 NT   -20.375017
dtype: float64"
413,3,283,"@###### @###### stegosaurus hissed like a snake, pterodactyl sounded like a crow,T-rex like a cross between a parrot and an elephant",B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    -1.936126e-07
 NH   -1.562500e+01
NO    -1.812500e+01
Nh    -2.012500e+01
N     -2.037500e+01
dtype: float64",",     0.000 
,N   -22.125
 ,   -23.625
;    -23.750
，    -25.250
dtype: float64"," NO   -0.000912 
 NH   -7.000912 
NO    -16.500912
 N    -17.500912
 No   -19.000912
dtype: float64","NH    -1.936126e-07
 NH   -1.587500e+01
NO    -1.975000e+01
N     -2.062500e+01
HH    -2.075000e+01
dtype: float64",",     0.000 
,N   -22.000
 ,   -23.000
;    -23.750
，    -24.625
dtype: float64"," NO   -0.008615 
 NH   -4.758615 
NO    -16.633615
 N    -16.883615
 NA   -18.633615
dtype: float64","NH    -1.936126e-07
 NH   -1.562500e+01
NO    -1.812500e+01
Nh    -2.012500e+01
N     -2.037500e+01
dtype: float64",",     0.000 
,N   -21.875
 ,   -23.375
;    -23.500
，    -25.125
dtype: float64"," NO   -0.00071 
 NH   -7.25071 
NO    -16.25071
 N    -17.50071
 No   -18.75071
dtype: float64"
413,3,283,"@###### @###### stegosaurus hissed like a snake, pterodactyl sounded like a crow,T-rex like a cross between a parrot and an elephant",C.HS,NH,NH,NH,NH,NH,NH,"NH      -0.000067 
Label   -9.625067 
 NH     -14.375067
The     -15.250067
NL      -16.625067
dtype: float64",",     0.000 
,N   -21.875
 ,   -23.375
;    -23.500
，    -25.125
dtype: float64",,"NH      -0.000011 
Label   -11.500010
 NH     -14.250010
The     -17.000011
NM      -18.000011
dtype: float64",",     0.000 
,N   -21.875
 ,   -23.375
;    -23.500
，    -25.125
dtype: float64",,"NH      -0.000032 
Label   -10.375032
 NH     -14.000032
The     -16.250032
NL      -17.625032
dtype: float64",",     0.000 
,N   -21.875
 ,   -23.375
;    -23.500
，    -25.125
dtype: float64",
413,3,283,"@###### @###### stegosaurus hissed like a snake, pterodactyl sounded like a crow,T-rex like a cross between a parrot and an elephant",C.OL,NO,NO,NO,NO,NO,NO,"NO     0.000 
 NO   -17.125
No    -19.875
.NO   -21.000
_NO   -22.125
dtype: float64",",     0.000 
,N   -21.875
 ,   -23.375
;    -23.500
，    -25.125
dtype: float64",,"NO     0.000 
 NO   -17.125
No    -19.875
.NO   -21.000
_NO   -22.125
dtype: float64",",     0.000 
,N   -21.875
 ,   -23.375
;    -23.500
，    -25.125
dtype: float64",,"NO     0.000 
 NO   -17.125
No    -19.875
.NO   -21.000
_NO   -22.125
dtype: float64",",     0.000 
,N   -21.875
 ,   -23.375
;    -23.500
，    -25.125
dtype: float64",
413,4,1386,"@###### quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy",A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.762500e+01
OW    -1.937500e+01
UL    -1.962500e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.625
，    -25.000
:    -25.500
dtype: float64"," HS   -1.936126e-07
HS    -1.625000e+01
 H    -1.875000e+01
 HL   -2.275000e+01
 HC   -2.337500e+01
dtype: float64","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.800000e+01
OW    -1.937500e+01
UL    -2.000000e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.250
，    -25.000
:    -25.875
dtype: float64"," HS   -1.936126e-07
HS    -1.600000e+01
 H    -1.887500e+01
 HL   -2.275000e+01
 HC   -2.300000e+01
dtype: float64","OL    -1.936126e-07
 OL   -1.650000e+01
AL    -1.850000e+01
OW    -1.975000e+01
The   -2.000000e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -23.750
，    -24.125
,H   -25.625
dtype: float64"," HS   -1.936126e-07
HS    -1.600000e+01
 H    -1.862500e+01
 HL   -2.262500e+01
 HC   -2.337500e+01
dtype: float64"
413,4,1386,"@###### quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy",B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    -1.936126e-07
 HS   -1.625000e+01
HL    -1.950000e+01
H     -1.975000e+01
HF    -2.087500e+01
dtype: float64",",       0.000 
 ,     -22.875
;      -24.250
 and   -25.000
:      -25.750
dtype: float64"," OL    0.00 
OL    -18.75
 HS   -20.25
 HL   -20.25
 OS   -23.50
dtype: float64","HS    -1.936126e-07
 HS   -1.625000e+01
HL    -1.937500e+01
H     -1.962500e+01
HF    -2.087500e+01
dtype: float64",",       0.00 
 ,     -23.00
;      -24.25
 and   -25.00
:      -25.75
dtype: float64"," OL    0.00 
OL    -18.75
 HL   -20.25
 HS   -21.50
 OH   -23.75
dtype: float64","HS    -1.936126e-07
 HS   -1.625000e+01
HL    -1.950000e+01
H     -1.975000e+01
HF    -2.087500e+01
dtype: float64",",       0.000 
 ,     -22.875
;      -24.250
 and   -25.000
:      -25.750
dtype: float64"," OL    0.00 
OL    -18.75
 HS   -20.25
 HL   -20.25
 OS   -23.50
dtype: float64"
413,4,1386,"@###### quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy",C.HS,HS,HS,HS,HS,HS,HS,"HS      -0.000003 
Label   -12.750003
 HS     -15.875003
HL      -18.625004
HH      -18.625004
dtype: float64",",       0.000 
 ,     -22.875
;      -24.250
 and   -25.000
:      -25.750
dtype: float64",,"HS      -0.000003 
Label   -12.750003
 HS     -15.875003
HL      -18.625004
HH      -18.625004
dtype: float64",",       0.000 
 ,     -22.875
;      -24.250
 and   -25.000
:      -25.750
dtype: float64",,"HS      -0.000003 
Label   -12.750003
 HS     -15.875003
HH      -18.625004
The     -18.750004
dtype: float64",",       0.000 
 ,     -22.875
;      -24.250
 and   -25.000
:      -25.750
dtype: float64",
413,4,1386,"@###### quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy",C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000002 
NO    -13.375002
The   -15.375002
 OL   -16.000002
AL    -16.625002
dtype: float64",",       0.000 
 ,     -22.875
;      -24.250
 and   -25.000
:      -25.750
dtype: float64",,"OL      -7.896310e-07
NO      -1.475000e+01
 OL     -1.612500e+01
The     -1.625000e+01
Label   -1.700000e+01
dtype: float64",",       0.000 
 ,     -22.875
;      -24.250
 and   -25.000
:      -25.750
dtype: float64",,"OL    -0.000002 
NO    -13.375002
The   -15.375002
 OL   -16.000002
AL    -16.625002
dtype: float64",",       0.000 
 ,     -22.875
;      -24.250
 and   -25.000
:      -25.750
dtype: float64",
413,5,2140,This niggah seems really clingy... Mhmm idk about that ! &#128563;&#128582;&#128581;,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    -3.128163e-07
HS    -1.600000e+01
 OL   -1.662500e+01
HL    -1.700000e+01
The   -1.825000e+01
dtype: float64",",       0.000 
;      -23.375
 ,     -23.375
，      -24.875
 and   -25.500
dtype: float64"," HS   -0.001171 
 NH   -6.751171 
 H    -14.876171
 HH   -15.751171
 NO   -16.001171
dtype: float64","OL    -3.128163e-07
HS    -1.600000e+01
 OL   -1.662500e+01
HL    -1.700000e+01
The   -1.825000e+01
dtype: float64",",       0.000 
 ,     -23.250
;      -23.375
，      -24.875
 and   -25.500
dtype: float64"," HS   -0.000711 
 NH   -7.250710 
 H    -15.000710
 HH   -15.875710
HS    -16.125711
dtype: float64","OL    -1.936126e-07
 OL   -1.675000e+01
HL    -1.825000e+01
The   -1.850000e+01
AL    -1.850000e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.125
，    -25.000
:    -25.875
dtype: float64"," HS   -0.00193 
 NH   -6.25193 
 H    -14.37693
 NO   -14.87693
 HH   -15.25193
dtype: float64"
413,5,2140,This niggah seems really clingy... Mhmm idk about that ! &#128563;&#128582;&#128581;,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    -1.936126e-07
 HS   -1.650000e+01
HL    -2.000000e+01
HF    -2.075000e+01
H     -2.137500e+01
dtype: float64",",       0.000 
 ,     -22.375
;      -24.125
 and   -24.250
:      -25.000
dtype: float64"," OL    0.000 
OL    -19.250
 NO   -22.250
 O    -22.375
 NL   -22.375
dtype: float64","HS    -1.936126e-07
 HS   -1.625000e+01
HL    -1.962500e+01
HF    -2.025000e+01
HH    -2.075000e+01
dtype: float64",",       0.00 
 ,     -23.25
;      -24.50
 and   -24.50
:      -25.75
dtype: float64"," OL    0.000 
OL    -18.875
 NO   -20.625
 NL   -21.000
 O    -21.750
dtype: float64","HS    -1.936126e-07
 HS   -1.637500e+01
HL    -1.962500e+01
HF    -2.050000e+01
H     -2.112500e+01
dtype: float64",",       0.000 
 ,     -22.500
;      -24.125
 and   -24.375
:      -25.125
dtype: float64"," OL    0.00 
OL    -18.75
 NO   -20.00
 NL   -20.50
 OH   -22.00
dtype: float64"
413,5,2140,This niggah seems really clingy... Mhmm idk about that ! &#128563;&#128582;&#128581;,C.HS,HS,HS,HS,HS,HS,HS,"HS      -9.088346e-07
Label   -1.412500e+01
 HS     -1.600000e+01
The     -1.712500e+01
NH      -1.925000e+01
dtype: float64",",       0.000 
 ,     -22.500
;      -24.125
 and   -24.375
:      -25.125
dtype: float64",,"HS      -0.000004 
Label   -12.375005
 HS     -15.750005
The     -16.750004
HH      -19.000004
dtype: float64",",       0.000 
 ,     -22.500
;      -24.125
 and   -24.375
:      -25.125
dtype: float64",,"HS      -0.000004 
Label   -12.500004
 HS     -15.875004
The     -16.625004
NH      -18.250004
dtype: float64",",       0.000 
 ,     -22.500
;      -24.125
 and   -24.375
:      -25.125
dtype: float64",
413,5,2140,This niggah seems really clingy... Mhmm idk about that ! &#128563;&#128582;&#128581;,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.002477 
NO    -6.002477 
AL    -14.627477
YES   -15.002477
The   -15.627477
dtype: float64",",       0.000 
 ,     -22.500
;      -24.125
 and   -24.375
:      -25.125
dtype: float64",,"OL    -0.003179 
NO    -5.753179 
AL    -14.628180
YES   -14.878180
The   -15.253180
dtype: float64",",       0.000 
 ,     -22.500
;      -24.125
 and   -24.375
:      -25.125
dtype: float64",,"OL    -0.00193 
NO    -6.25193 
The   -14.50193
AL    -14.75193
YES   -15.12693
dtype: float64",",       0.000 
 ,     -22.500
;      -24.125
 and   -24.375
:      -25.125
dtype: float64",
413,6,2989,Fuck you bruh Ima look at your young bitch..,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    -1.936126e-07
 OL   -1.612500e+01
AL    -1.887500e+01
OW    -1.975000e+01
UL    -2.062500e+01
dtype: float64",",     0.000 
;    -22.875
:    -23.250
 ,   -23.875
，    -25.375
dtype: float64"," NH   -9.088346e-07
 NO   -1.400000e+01
NH    -1.812500e+01
 N    -2.025000e+01
 NM   -2.037500e+01
dtype: float64","OL    -1.936126e-07
 OL   -1.612500e+01
AL    -1.887500e+01
OW    -1.950000e+01
UL    -2.025000e+01
dtype: float64",",     0.00 
;    -23.75
 ,   -24.00
:    -24.25
，    -25.25
dtype: float64"," NH   -4.320200e-07
 NO   -1.500000e+01
NH    -1.837500e+01
 NM   -2.062500e+01
 N    -2.087500e+01
dtype: float64","OL    -1.936126e-07
 OL   -1.612500e+01
AL    -1.887500e+01
OW    -1.950000e+01
UL    -2.025000e+01
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
:    -24.375
，    -25.250
dtype: float64"," NH   -4.320200e-07
 NO   -1.475000e+01
NH    -1.812500e+01
 NM   -2.037500e+01
 N    -2.062500e+01
dtype: float64"
413,6,2989,Fuck you bruh Ima look at your young bitch..,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -3.128163e-07
 NH   -1.562500e+01
HS    -1.625000e+01
Nh    -1.950000e+01
NS    -2.012500e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.000
，    -24.875
،    -25.000
dtype: float64"," OL    0.000 
OL    -20.000
 HL   -25.125
 O    -25.250
 ol   -25.625
dtype: float64","NH    -1.936126e-07
 NH   -1.562500e+01
HS    -1.737500e+01
Nh    -1.975000e+01
NS    -2.025000e+01
dtype: float64",",     0.00 
;    -23.50
 ,   -23.75
，    -24.50
،    -25.00
dtype: float64"," OL    0.000 
OL    -20.000
 O    -24.500
 ol   -25.625
 HL   -25.750
dtype: float64","NH    -1.936126e-07
 NH   -1.562500e+01
HS    -1.712500e+01
Nh    -1.975000e+01
NS    -2.012500e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.000
，    -24.625
،    -24.875
dtype: float64"," OL    0.000 
OL    -20.250
 O    -24.000
 HL   -25.375
 ol   -26.000
dtype: float64"
413,6,2989,Fuck you bruh Ima look at your young bitch..,C.HS,NH,NH,NH,NH,NH,NH,"NH      -0.000001 
Label   -14.125001
 NH     -15.125001
N       -17.375002
NL      -17.500002
dtype: float64",",     0.000 
;    -23.500
 ,   -24.000
，    -24.625
،    -24.875
dtype: float64",,"NH      -6.704273e-07
Label   -1.525000e+01
 NH     -1.525000e+01
N       -1.700000e+01
NF      -1.775000e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.000
，    -24.625
،    -24.875
dtype: float64",,"NH      -5.512236e-07
 NH     -1.512500e+01
Label   -1.662500e+01
N       -1.725000e+01
NF      -1.787500e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.000
，    -24.625
،    -24.875
dtype: float64",
413,6,2989,Fuck you bruh Ima look at your young bitch..,C.OL,OL,OL,OL,OL,OL,OL,"OL      -3.128163e-07
NO      -1.612500e+01
 OL     -1.637500e+01
Label   -1.737500e+01
AL      -1.875000e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.000
，    -24.625
،    -24.875
dtype: float64",,"OL      -3.128163e-07
NO      -1.612500e+01
 OL     -1.637500e+01
Label   -1.737500e+01
AL      -1.875000e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.000
，    -24.625
،    -24.875
dtype: float64",,"OL      -1.936126e-07
 OL     -1.637500e+01
Label   -1.687500e+01
NO      -1.762500e+01
AL      -1.887500e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -24.000
，    -24.625
،    -24.875
dtype: float64",
414,1,2065,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL     0.000 
 OL   -17.125
AL    -19.250
OW    -19.625
The   -19.750
dtype: float64",",     0.000 
 ,   -23.875
;    -24.000
:    -24.250
,N   -24.750
dtype: float64"," NH   -0.000002 
 NO   -13.000002
NH    -18.625002
 N    -20.500002
 NM   -21.125002
dtype: float64","OL      -1.936126e-07
 OL     -1.687500e+01
AL      -1.850000e+01
Label   -1.950000e+01
OW      -1.950000e+01
dtype: float64",",     0.000 
;    -23.125
:    -23.500
 ,   -23.500
,N   -24.625
dtype: float64"," NH   -0.000002 
 NO   -13.000002
NH    -18.375002
 NM   -20.625002
 N    -21.000002
dtype: float64","OL     0.000 
 OL   -17.125
AL    -19.250
OW    -19.625
The   -20.125
dtype: float64",",     0.000 
:    -23.750
;    -24.125
 ,   -24.500
，    -25.625
dtype: float64"," NH   -0.000004 
 NO   -12.500004
NH    -18.750004
 N    -20.875004
 NM   -21.125004
dtype: float64"
414,1,2065,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -0.000015 
HS    -11.125015
 NH   -15.250015
HH    -16.875015
HN    -17.125015
dtype: float64",",     0.000 
;    -23.375
 ,   -23.750
，    -25.250
،    -25.625
dtype: float64"," OL    0.000 
OL    -19.500
 O    -22.750
 HL   -25.000
 NL   -25.125
dtype: float64","NH    -0.000001 
HS    -14.000001
 NH   -15.750001
NO    -18.500002
HH    -18.625002
dtype: float64",",     0.000 
;    -23.375
 ,   -23.750
，    -25.125
،    -25.125
dtype: float64"," OL    0.000 
OL    -19.500
 O    -22.000
 NL   -24.250
 NO   -24.875
dtype: float64","NH    -0.000001 
HS    -13.750001
 NH   -15.750001
HH    -18.500002
NO    -18.625002
dtype: float64",",     0.000 
;    -23.125
 ,   -23.625
，    -24.625
،    -24.875
dtype: float64"," OL    0.000 
OL    -19.750
 O    -22.500
 NL   -24.375
 NO   -24.875
dtype: float64"
414,1,2065,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt",C.HS,NH,NH,NH,NH,NH,NH,"NH      -5.512236e-07
 NH     -1.525000e+01
Label   -1.537500e+01
NF      -1.800000e+01
N       -1.837500e+01
dtype: float64",",     0.000 
;    -23.125
 ,   -23.625
，    -24.625
،    -24.875
dtype: float64",,"NH      -4.320200e-07
 NH     -1.575000e+01
Label   -1.637500e+01
N       -1.800000e+01
NF      -1.825000e+01
dtype: float64",",     0.000 
;    -23.125
 ,   -23.625
，    -24.625
،    -24.875
dtype: float64",,"NH      -4.320200e-07
 NH     -1.525000e+01
Label   -1.575000e+01
NF      -1.812500e+01
N       -1.837500e+01
dtype: float64",",     0.000 
;    -23.125
 ,   -23.625
，    -24.625
،    -24.875
dtype: float64",
414,1,2065,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt",C.OL,OL,OL,OL,OL,OL,OL,"OL      -0.000261 
NO      -8.250261 
The     -16.500261
 OL     -17.000261
Label   -17.375261
dtype: float64",",     0.000 
;    -23.125
 ,   -23.625
，    -24.625
،    -24.875
dtype: float64",,"OL    -0.008615 
NO    -4.758615 
Ol    -17.008615
 OL   -17.133615
AL    -17.883615
dtype: float64",",     0.000 
;    -23.125
 ,   -23.625
，    -24.625
،    -24.875
dtype: float64",,"OL    -0.008615 
NO    -4.758615 
Ol    -17.008615
 OL   -17.008615
AL    -17.758615
dtype: float64",",     0.000 
;    -23.125
 ,   -23.625
，    -24.625
،    -24.875
dtype: float64",
414,2,1977,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.737500e+01
OW    -1.825000e+01
HL    -1.825000e+01
dtype: float64",",     0.000 
;    -24.375
 ,   -24.500
，    -24.625
,,   -25.750
dtype: float64"," HS    0.000 
 NH   -18.500
HS    -19.000
 H    -20.375
 HH   -21.375
dtype: float64","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.737500e+01
OW    -1.825000e+01
HL    -1.825000e+01
dtype: float64",",     0.000 
 ,   -24.250
;    -24.375
，    -24.750
,,   -25.750
dtype: float64"," HS    0.000 
 NH   -17.000
HS    -18.875
 HH   -19.875
 H    -20.000
dtype: float64","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.775000e+01
HL    -1.837500e+01
OW    -1.850000e+01
dtype: float64",",     0.000 
 ,   -23.875
;    -24.500
，    -24.875
,,   -25.875
dtype: float64"," HS   -1.936126e-07
 NH   -1.650000e+01
HS    -1.862500e+01
 H    -1.962500e+01
 HH   -1.987500e+01
dtype: float64"
414,2,1977,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    -1.936126e-07
 HS   -1.662500e+01
HL    -1.825000e+01
H     -1.900000e+01
HF    -1.937500e+01
dtype: float64",",       0.000 
 ,     -22.750
 and   -24.000
;      -24.250
:      -24.875
dtype: float64"," OL   -5.512236e-07
 HL   -1.500000e+01
 HS   -1.637500e+01
OL    -1.800000e+01
 O    -2.075000e+01
dtype: float64","HS    -1.936126e-07
 HS   -1.650000e+01
HL    -1.812500e+01
H     -1.887500e+01
HF    -1.925000e+01
dtype: float64",",       0.000 
 ,     -22.875
 and   -24.250
;      -24.500
:      -25.250
dtype: float64"," OL   -9.088346e-07
 HL   -1.425000e+01
 HS   -1.575000e+01
OL    -1.762500e+01
 OH   -2.012500e+01
dtype: float64","HS    -1.936126e-07
 HS   -1.650000e+01
HL    -1.787500e+01
H     -1.862500e+01
HF    -1.900000e+01
dtype: float64",",       0.000 
 ,     -22.750
 and   -24.625
;      -24.875
:      -25.875
dtype: float64"," OL   -1.936126e-07
 HL   -1.575000e+01
 HS   -1.775000e+01
OL    -1.837500e+01
 OH   -2.087500e+01
dtype: float64"
414,2,1977,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,C.HS,HS,HS,HS,HS,HS,HS,"HS      -0.000025 
Label   -10.625025
The     -14.750025
 HS     -15.750025
NH      -17.375025
dtype: float64",",       0.000 
 ,     -22.750
 and   -24.625
;      -24.875
:      -25.875
dtype: float64",,"HS      -0.000025 
Label   -10.625025
The     -14.750025
 HS     -15.750025
NH      -17.375025
dtype: float64",",       0.000 
 ,     -22.750
 and   -24.625
;      -24.875
:      -25.875
dtype: float64",,"HS      -0.000004 
Label   -12.500004
The     -15.250004
 HS     -16.125004
NH      -16.125004
dtype: float64",",       0.000 
 ,     -22.750
 and   -24.625
;      -24.875
:      -25.875
dtype: float64",
414,2,1977,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000075 
NO    -9.500075 
AL    -15.875075
 OL   -16.375074
The   -16.500074
dtype: float64",",       0.000 
 ,     -22.750
 and   -24.625
;      -24.875
:      -25.875
dtype: float64",,"OL    -0.000036 
NO    -10.250035
AL    -16.125036
The   -16.500036
 OL   -16.500036
dtype: float64",",       0.000 
 ,     -22.750
 and   -24.625
;      -24.875
:      -25.875
dtype: float64",,"OL    -0.000052 
NO    -9.875051 
AL    -16.125051
The   -16.500051
 OL   -16.500051
dtype: float64",",       0.000 
 ,     -22.750
 and   -24.625
;      -24.875
:      -25.875
dtype: float64",
414,3,1418,if uckin love freebees like pom I'm so duck to have here in hm life,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.474143 
NO   -0.974143 
NH   -10.224143
NL   -11.224143
OH   -11.974143
dtype: float64",",     0.000 
,N   -22.250
:    -23.375
 ,   -23.875
;    -24.125
dtype: float64"," NH   -0.000005 
 NO   -12.250005
NH    -19.375006
 NM   -20.000006
 N    -21.000006
dtype: float64","OL   -0.313316 
NO   -1.313316 
NH   -10.438316
NL   -11.438316
OH   -12.188316
dtype: float64",",     0.00 
,N   -22.75
:    -23.25
;    -24.00
 ,   -24.00
dtype: float64"," NH   -0.000005 
 NO   -12.250005
NH    -19.250006
 NM   -20.000006
 N    -21.000006
dtype: float64","OL   -0.100228 
NO   -2.350229 
NH   -11.975228
NL   -12.100228
OH   -12.475228
dtype: float64",",     0.000 
,N   -22.500
:    -23.625
 ,   -23.750
;    -24.250
dtype: float64"," NH   -0.000005 
 NO   -12.250005
 NM   -19.625006
 N    -20.250006
NH    -20.500006
dtype: float64"
