batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score,R1_Token1,R1_Token2,R1_Token3,R1_Token4,R1_Token5,R2_Token1,R2_Token2,R2_Token3,R2_Token4,R2_Token5,R3_Token1,R3_Token2,R3_Token3,R3_Token4,R3_Token5
429,5,504,And when I say DOH DOH DOH DOH bitch that be Kdot,C.OL_conf,OL90,OL100,OL90,['OL'],['OL'],['OL'],['90'],['100'],['90'],"OL    -0.000028 
NO    -10.500028
 OL   -17.250027
AL    -18.000027
Ol    -19.125027
dtype: float64","90    -0.86805
85    -0.86805
100   -2.86805
95    -2.86805
80    -3.11805
dtype: float64",,,,"OL    -0.005234 
NO    -5.255234 
AL    -17.005234
 OL   -17.005234
No    -17.880234
dtype: float64","90    -0.745293
85    -0.995293
95    -2.620293
80    -2.995293
100   -3.495293
dtype: float64",,,,"OL    -0.000058 
NO    -9.750058 
 OL   -17.500059
AL    -18.000059
The   -19.000059
dtype: float64","90    -0.705071
85    -0.955071
95    -2.830071
80    -3.205071
100   -3.955071
dtype: float64",,,
429,5,504,And when I say DOH DOH DOH DOH bitch that be Kdot,C.HS_conf,NH85,NH85,NH85,['NH'],['NH'],['NH'],['85'],['85'],['85'],"NH      -0.000002 
 NH     -13.875002
Label   -14.500002
The     -16.125002
N       -17.000002
dtype: float64","85   -0.123912
75   -2.373912
90   -3.873912
70   -6.248912
80   -7.248912
dtype: float64",,,,"NH      -0.000002 
 NH     -14.000002
Label   -14.375002
The     -16.125002
N       -17.000002
dtype: float64","85   -0.150872
75   -2.150872
90   -3.900872
70   -5.900872
80   -7.275872
dtype: float64",,,,"NH      -0.000002 
Label   -13.875002
 NH     -14.000002
The     -15.625002
N       -16.875002
dtype: float64","85   -0.174341
75   -1.924341
90   -4.549341
70   -5.924341
80   -7.174341
dtype: float64",,,
429,6,2724,RT @###### I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;,A_conf,"OL100, HS100","OL100, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '100']","['100', '100']","OL     -3.128163e-07
 OL    -1.600000e+01
AL     -1.700000e+01
The    -1.750000e+01
Here   -1.925000e+01
dtype: float64","100   -0.239649 
90    -2.239649 
95    -2.239649 
85    -9.614650 
99    -11.114650
dtype: float64",",     0.000 
;    -22.875
 ,   -24.500
，    -25.625
:    -26.000
dtype: float64"," HS   -4.320200e-07
HS    -1.525000e+01
 H    -1.575000e+01
 HH   -2.275000e+01
 hs   -2.300000e+01
dtype: float64","100   -0.123931 
95    -2.623931 
90    -3.123931 
85    -10.248931
99    -11.248931
dtype: float64","OL    -3.128163e-07
 OL   -1.562500e+01
AL    -1.725000e+01
The   -1.800000e+01
OW    -1.862500e+01
dtype: float64","100   -0.350882 
90    -1.850882 
95    -1.975882 
85    -8.850882 
80    -10.725882
dtype: float64",",     0.000 
;    -22.875
 ,   -24.500
，    -25.625
:    -26.000
dtype: float64"," HS   -9.088346e-07
 H    -1.425000e+01
HS    -1.525000e+01
 HH   -2.162500e+01
 HB   -2.200000e+01
dtype: float64","100   -0.095014 
90    -3.095015 
95    -3.095015 
85    -9.720015 
99    -11.095015
dtype: float64","OL     -3.128163e-07
 OL    -1.600000e+01
AL     -1.687500e+01
The    -1.737500e+01
Here   -1.925000e+01
dtype: float64","100   -0.230216 
90    -2.105216 
95    -2.480216 
85    -9.730216 
99    -11.230216
dtype: float64",",     0.000 
;    -22.750
 ,   -24.375
，    -25.625
:    -25.875
dtype: float64"," HS   -4.320200e-07
HS    -1.525000e+01
 H    -1.575000e+01
 HH   -2.250000e+01
 hs   -2.275000e+01
dtype: float64","100   -0.136357 
95    -2.636357 
90    -2.886357 
85    -10.011357
99    -11.261357
dtype: float64"
429,6,2724,RT @###### I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;,B_conf,"HS95, OL90","HS95, OL90","HS95, OL90","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '90']","['95', '90']","['95', '90']","HS    -1.936126e-07
 HS   -1.637500e+01
H     -1.937500e+01
The   -2.000000e+01
HW    -2.037500e+01
dtype: float64","95    -0.071816
90    -3.196816
100   -3.571816
99    -8.821815
98    -9.071815
dtype: float64",",      0.000 
;     -24.500
 ,    -24.500
،     -26.375
,\n   -26.750
dtype: float64"," OL   -1.936126e-07
OL    -1.650000e+01
 O    -2.150000e+01
 Ol   -2.425000e+01
 AL   -2.437500e+01
dtype: float64","90    -0.152722
100   -2.652722
85    -2.777722
80    -5.027722
95    -6.027722
dtype: float64","HS      -1.936126e-07
 HS     -1.637500e+01
H       -1.912500e+01
The     -2.000000e+01
Label   -2.037500e+01
dtype: float64","95    -0.074187
100   -3.074187
90    -3.699187
99    -8.074187
98    -8.574187
dtype: float64",",     0.000 
 ,   -24.250
;    -24.875
،    -26.250
，    -26.625
dtype: float64"," OL   -3.128163e-07
OL    -1.550000e+01
 O    -2.012500e+01
      -2.287500e+01
 Ol   -2.287500e+01
dtype: float64","90    -0.120465
85    -2.870465
100   -2.995465
80    -5.245465
95    -6.495465
dtype: float64","HS    -1.936126e-07
 HS   -1.637500e+01
H     -1.900000e+01
The   -2.012500e+01
HW    -2.025000e+01
dtype: float64","95    -0.075008
100   -3.325008
90    -3.325008
99    -8.700007
98    -9.075007
dtype: float64",",      0.000 
 ,    -24.375
;     -24.625
،     -26.750
,\n   -27.000
dtype: float64"," OL   -1.936126e-07
OL    -1.650000e+01
 O    -2.162500e+01
 AL   -2.412500e+01
 Ol   -2.425000e+01
dtype: float64","90    -0.190461
85    -2.315461
100   -2.815461
80    -4.315461
95    -6.565461
dtype: float64"
429,6,2724,RT @###### I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100'],"OL    -0.000141 
NO    -8.875140 
AL    -15.125140
 OL   -15.875140
Ol    -16.625141
dtype: float64","100   -0.00486 
95    -5.37986 
90    -8.75486 
99    -9.62986 
98    -11.12986
dtype: float64",,,,"OL    -0.000491 
NO    -7.625491 
AL    -13.500491
H     -14.500491
 OL   -15.375491
dtype: float64","100   -0.010664 
95    -4.635664 
90    -7.135664 
99    -9.385664 
98    -10.760664
dtype: float64",,,,"OL    -0.000066 
NO    -9.625067 
AL    -15.500067
 OL   -16.250067
The   -17.500067
dtype: float64","100   -0.002313 
95    -6.127313 
90    -9.377313 
99    -10.252313
98    -11.877313
dtype: float64",,,
429,6,2724,RT @###### I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;,C.HS_conf,HS95,HS95,HS90,['HS'],['HS'],['HS'],['95'],['95'],['90'],"HS      -5.512236e-07
 HS     -1.487500e+01
Label   -1.637500e+01
The     -1.700000e+01
HT      -1.887500e+01
dtype: float64","95   -0.162426 
90   -1.912426 
85   -6.287426 
92   -8.162426 
98   -11.037426
dtype: float64",,,,"HS      -4.320200e-07
 HS     -1.537500e+01
Label   -1.587500e+01
The     -1.737500e+01
H       -1.787500e+01
dtype: float64","95   -0.204640 
90   -1.704640 
85   -5.829640 
92   -8.329639 
93   -11.329639
dtype: float64",,,,"HS      -4.320200e-07
 HS     -1.550000e+01
Label   -1.575000e+01
The     -1.700000e+01
H       -1.850000e+01
dtype: float64","95   -0.161891 
90   -1.911891 
85   -6.536891 
92   -8.661891 
98   -11.161891
dtype: float64",,,
430,1,1877,Here we go brownies here we go! WOOF WOOF!,A_conf,"NO100, NH100","NO100, NH100","NO100, NH100","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['100', '100']","['100', '100']","['100', '100']","NO    -0.000019 
OL    -10.875019
 NO   -16.000019
No    -17.250019
NL    -17.250019
dtype: float64","100   -0.001383 
95    -7.001383 
90    -8.251383 
99    -8.501383 
98    -12.501383
dtype: float64",",     0.000 
;    -23.375
 ,   -23.625
,N   -23.750
，    -24.625
dtype: float64"," NH   -3.128163e-07
 NO   -1.525000e+01
NH    -1.925000e+01
 N    -2.175000e+01
 NM   -2.225000e+01
dtype: float64","100   -0.00039 
95    -8.00039 
90    -9.87539 
99    -12.75039
98    -14.50039
dtype: float64","NO    -0.000028 
OL    -10.500028
 NO   -16.125029
NL    -17.125029
No    -17.250029
dtype: float64","100   -0.000896 
95    -7.500896 
90    -8.625896 
99    -8.750896 
80    -12.875896
dtype: float64",",     0.000 
;    -23.375
 ,   -23.625
,N   -23.750
，    -24.625
dtype: float64"," NH   -4.320200e-07
 NO   -1.475000e+01
NH    -1.875000e+01
 NM   -2.187500e+01
 N    -2.225000e+01
dtype: float64","100   -0.000391 
95    -8.000391 
90    -9.875391 
99    -12.625391
98    -14.500391
dtype: float64","NO    -0.000031 
OL    -10.375031
 NO   -16.250031
No    -17.375031
NL    -17.625031
dtype: float64","100   -0.001098 
95    -7.251099 
90    -8.501099 
99    -8.626099 
80    -12.751099
dtype: float64",",     0.000 
;    -23.375
 ,   -23.750
,N   -23.875
，    -24.625
dtype: float64"," NH   -3.128163e-07
 NO   -1.525000e+01
NH    -1.975000e+01
 N    -2.225000e+01
 NM   -2.250000e+01
dtype: float64","100   -0.000351 
95    -8.125351 
90    -9.875351 
99    -12.750351
98    -14.625351
dtype: float64"
430,1,1877,Here we go brownies here we go! WOOF WOOF!,B_conf,"NH100, NO100","NH90, NO100","NH95, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['90', '100']","['95', '100']","NH    -3.128163e-07
 NH   -1.537500e+01
N     -1.850000e+01
Nh    -1.950000e+01
NA    -2.150000e+01
dtype: float64","95    -0.367587 
90    -1.492587 
100   -2.492587 
99    -9.992587 
85    -10.242587
dtype: float64",",     0.000 
 ,   -24.375
;    -24.625
،    -25.750
，    -25.875
dtype: float64"," NO    0.00 
NO    -17.25
 OL   -18.00
 NH   -18.25
 N    -19.50
dtype: float64","100   -0.000005 
95    -13.000006
90    -13.250006
99    -14.125006
0     -14.625006
dtype: float64","NH    -3.128163e-07
 NH   -1.537500e+01
N     -1.962500e+01
Nh    -1.962500e+01
NA    -2.187500e+01
dtype: float64","95    -0.419639 
90    -1.419639 
100   -2.294639 
85    -9.919639 
99    -10.169639
dtype: float64",",     0.000 
;    -24.125
 ,   -25.625
，    -26.000
:    -26.500
dtype: float64"," NO   -4.320200e-07
 N    -1.525000e+01
NO    -1.675000e+01
 NH   -1.787500e+01
 OL   -1.800000e+01
dtype: float64","100   -0.00779 
95    -4.88279 
90    -9.38279 
99    -10.25779
85    -10.25779
dtype: float64","NH    -3.128163e-07
 NH   -1.550000e+01
N     -1.937500e+01
Nh    -2.000000e+01
NA    -2.200000e+01
dtype: float64","95    -0.341405 
90    -1.466405 
100   -2.841405 
85    -9.716405 
99    -10.216405
dtype: float64",",     0.000 
;    -25.375
 ,   -26.250
，    -27.375
،    -28.000
dtype: float64"," NO    -3.128163e-07
 N     -1.575000e+01
NO     -1.650000e+01
 No    -1.837500e+01
 NOI   -1.887500e+01
dtype: float64","100   -0.001971
90    -6.376971
85    -9.376971
95    -9.626971
99    -9.751971
dtype: float64"
430,1,1877,Here we go brownies here we go! WOOF WOOF!,C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100'],"NO     0.000 
 NO   -17.875
No    -21.875
N     -22.500
.NO   -22.875
dtype: float64","100       -0.021617
<|end|>   -4.021617
0         -6.146617
95        -7.021617
90        -8.646617
dtype: float64",,,,"NO     0.000 
 NO   -17.875
No    -21.750
N     -22.500
.NO   -22.875
dtype: float64","100       -0.011031
<|end|>   -4.761032
0         -6.511032
95        -7.386032
90        -9.011031
dtype: float64",,,,"NO     0.000 
 NO   -17.875
No    -21.875
N     -22.500
.NO   -22.875
dtype: float64","100       -0.015061
<|end|>   -4.390061
0         -6.515061
95        -7.265061
90        -8.765061
dtype: float64",,,
430,1,1877,Here we go brownies here we go! WOOF WOOF!,C.HS_conf,NH90,NH90,NH95,['NH'],['NH'],['NH'],['90'],['90'],['95'],"NH      -9.088346e-07
N       -1.462500e+01
 NH     -1.475000e+01
Label   -1.762500e+01
Nh      -1.937500e+01
dtype: float64","90    -0.387913 
95    -1.137913 
85    -6.887913 
100   -11.387914
92    -12.637914
dtype: float64",,,,"NH      -9.088346e-07
N       -1.462500e+01
 NH     -1.475000e+01
Label   -1.762500e+01
Nh      -1.937500e+01
dtype: float64","90    -0.388197 
95    -1.138197 
85    -6.638197 
100   -11.763197
98    -13.013197
dtype: float64",,,,"NH      -9.088346e-07
N       -1.462500e+01
 NH     -1.475000e+01
Label   -1.762500e+01
Nh      -1.937500e+01
dtype: float64","90    -0.388197 
95    -1.138197 
85    -6.638197 
100   -11.763197
92    -13.013197
dtype: float64",,,
430,2,2833,Lakers are trash right now.,A_conf,"NO100, NH100","NO90, NH95","NO100, NH100","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['100', '100']","['90', '95']","['100', '100']","NO    -0.038043 
OL    -3.288043 
NL    -14.663042
No    -15.163042
 NO   -15.663042
dtype: float64","100   -0.066798
90    -3.066798
95    -4.066798
80    -7.441798
99    -8.191798
dtype: float64",",     0.000 
;    -23.625
 ,   -23.875
,N   -24.250
，    -25.125
dtype: float64"," NH   -5.512236e-07
 NO   -1.450000e+01
NH    -1.900000e+01
 N    -2.200000e+01
 NM   -2.250000e+01
dtype: float64","100   -0.025673 
95    -4.025673 
90    -4.900673 
99    -10.400673
80    -11.525673
dtype: float64","NO    -0.038043 
OL    -3.288043 
NL    -14.413043
No    -15.413043
 NO   -15.538043
dtype: float64","100   -0.579638
90    -1.079638
95    -2.329638
80    -6.204638
99    -7.579638
dtype: float64",",     0.000 
 ,   -24.500
;    -26.250
,N   -26.250
，    -26.625
dtype: float64"," NH   -9.088346e-07
 NO   -1.400000e+01
NH    -1.925000e+01
 N    -2.100000e+01
 NM   -2.225000e+01
dtype: float64","95    -0.094104
85    -2.594104
90    -4.469104
80    -5.969104
100   -6.844104
dtype: float64","NO   -0.251931 
OL   -1.501931 
NL   -13.876931
No   -14.876931
AL   -15.376931
dtype: float64","100   -0.108001
90    -2.608001
95    -3.608001
80    -6.733001
99    -8.108001
dtype: float64",",     0.00 
;    -23.75
 ,   -23.75
,N   -24.25
，    -25.00
dtype: float64"," NH   -4.320200e-07
 NO   -1.475000e+01
NH    -1.900000e+01
 N    -2.225000e+01
 NM   -2.250000e+01
dtype: float64","100   -0.047462 
95    -3.547462 
90    -4.047462 
99    -10.047462
80    -10.547462
dtype: float64"
430,2,2833,Lakers are trash right now.,B_conf,"NH90, OL100","NH90, OL80","NH100, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['90', '80']","['100', '80']","NH    -1.936126e-07
 NH   -1.575000e+01
Nh    -2.000000e+01
N     -2.162500e+01
NA    -2.225000e+01
dtype: float64","90    -0.208983 
95    -1.708983 
100   -4.958983 
85    -7.583983 
80    -11.833983
dtype: float64",",     0.000 
;    -25.250
 ,   -25.250
，    -25.750
،    -26.625
dtype: float64"," OL   -0.00071 
 NO   -7.25071 
 O    -16.75071
OL    -17.25071
 NL   -17.25071
dtype: float64","80    -0.695302
85    -1.195302
100   -2.195302
90    -3.195302
95    -3.570302
dtype: float64","NH    -1.936126e-07
 NH   -1.587500e+01
N     -2.025000e+01
Nh    -2.050000e+01
nh    -2.262500e+01
dtype: float64","90    -0.165173 
95    -1.915173 
100   -5.540173 
85    -6.915173 
80    -11.165173
dtype: float64",",     0.000 
;    -25.000
 ,   -25.125
，    -26.000
،    -27.000
dtype: float64"," OL   -0.000336 
 NO   -8.000336 
OL    -17.250336
 O    -18.000336
 NL   -18.000336
dtype: float64","85    -0.922372
80    -1.047372
100   -2.047372
95    -2.797372
90    -3.047372
dtype: float64","NH    -1.936126e-07
 NH   -1.587500e+01
Nh    -2.012500e+01
N     -2.125000e+01
NA    -2.237500e+01
dtype: float64","90    -0.207877 
95    -1.707877 
100   -5.207878 
85    -6.957878 
80    -11.207877
dtype: float64",",     0.000 
 ,   -24.625
;    -25.000
，    -25.750
،    -25.875
dtype: float64"," OL   -0.004079 
 NO   -5.504078 
 NL   -17.004078
OL    -17.254078
 Ol   -18.254078
dtype: float64","80    -0.578093
90    -0.953093
85    -3.703093
100   -4.078093
95    -5.078093
dtype: float64"
430,2,2833,Lakers are trash right now.,C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100'],"NO     0.00 
 NO   -17.75
No    -21.00
_NO   -22.50
.NO   -22.50
dtype: float64","100       -0.434482
<|end|>   -1.059482
95        -5.684482
0         -7.059482
90        -7.184482
dtype: float64",,,,"NO     0.000 
 NO   -17.875
No    -20.750
_NO   -22.500
.NO   -22.625
dtype: float64","100   -0.030344
95    -3.655344
90    -6.280344
99    -7.155344
0     -7.655344
dtype: float64",,,,"NO     0.000 
 NO   -17.750
No    -20.875
.NO   -22.500
_NO   -22.750
dtype: float64","100       -0.207903
<|end|>   -1.707903
95        -5.457903
90        -7.082903
0         -7.332903
dtype: float64",,,
430,2,2833,Lakers are trash right now.,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90'],"NH      -4.320200e-07
 NH     -1.487500e+01
N       -1.725000e+01
Label   -1.850000e+01
Nh      -1.862500e+01
dtype: float64","90   -0.165311 
85   -1.915311 
95   -5.290311 
75   -10.915312
80   -11.165312
dtype: float64",,,,"NH      -4.320200e-07
 NH     -1.487500e+01
N       -1.662500e+01
Label   -1.837500e+01
Nh      -1.862500e+01
dtype: float64","90   -0.108029 
85   -2.358029 
95   -4.858029 
80   -11.233029
75   -11.358029
dtype: float64",,,,"NH      -4.320200e-07
 NH     -1.487500e+01
N       -1.662500e+01
Label   -1.837500e+01
Nh      -1.862500e+01
dtype: float64","90   -0.108029 
85   -2.358029 
95   -4.858029 
80   -11.233029
75   -11.358029
dtype: float64",,,
430,3,141,RT @###### Her pussy A1 if she can quote over 15 boosie quotes,A_conf,"OL90, NH95","OL90, NH95","OL85, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['85', '95']","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.775000e+01
The   -1.887500e+01
OW    -1.900000e+01
dtype: float64","90    -0.154448
85    -2.279448
80    -3.529448
95    -4.779448
100   -6.029448
dtype: float64",",     0.000 
;    -23.875
 ,   -24.625
，    -25.625
,N   -25.750
dtype: float64"," NH   -6.704273e-07
 NO   -1.425000e+01
NH    -1.825000e+01
 N    -2.000000e+01
 NS   -2.000000e+01
dtype: float64","95    -0.019816
85    -4.394816
100   -5.269816
90    -6.519816
99    -8.144816
dtype: float64","OL    -1.936126e-07
 OL   -1.625000e+01
AL    -1.762500e+01
The   -1.862500e+01
OW    -1.925000e+01
dtype: float64","90    -0.115722
85    -2.615722
80    -3.740722
95    -4.740722
100   -5.740722
dtype: float64",",     0.00 
;    -24.00
 ,   -24.00
，    -25.25
,N   -25.50
dtype: float64"," NH   -5.512236e-07
 NO   -1.450000e+01
NH    -1.875000e+01
 NS   -2.025000e+01
 N    -2.112500e+01
dtype: float64","95    -0.037052
85    -3.537052
100   -5.287052
90    -6.412052
80    -8.287052
dtype: float64","OL    -1.936126e-07
 OL   -1.625000e+01
AL    -1.762500e+01
The   -1.837500e+01
OW    -1.912500e+01
dtype: float64","90    -0.125036
85    -2.500036
80    -3.750036
95    -4.750036
100   -5.875036
dtype: float64",",     0.000 
;    -24.000
 ,   -24.375
，    -25.250
,N   -25.375
dtype: float64"," NH   -6.704273e-07
 NO   -1.425000e+01
NH    -1.887500e+01
 HS   -1.937500e+01
 NS   -1.950000e+01
dtype: float64","95    -0.313294 
90    -1.313294 
98    -11.188294
92    -11.813294
100   -11.938294
dtype: float64"
430,3,141,RT @###### Her pussy A1 if she can quote over 15 boosie quotes,B_conf,"NH90, OL85","NH90, OL85","NH85, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '85']","['90', '85']","['85', '90']","NH    -5.512236e-07
 NH   -1.500000e+01
HS    -1.650000e+01
NF    -1.887500e+01
NS    -1.900000e+01
dtype: float64","90   -0.134295
85   -2.134295
95   -5.509295
80   -5.759295
75   -9.634295
dtype: float64",",     0.000 
 ,   -24.125
;    -24.250
，    -25.875
،    -26.250
dtype: float64"," OL    0.00 
OL    -18.75
 O    -23.00
      -23.50
 ol   -23.75
dtype: float64","85    -0.340848
95    -1.965848
80    -2.715848
90    -2.965848
100   -3.590848
dtype: float64","NH    -4.320200e-07
 NH   -1.500000e+01
HS    -1.825000e+01
NF    -1.925000e+01
The   -1.937500e+01
dtype: float64","90   -0.135148 
85   -2.135148 
80   -5.510148 
95   -5.510148 
75   -10.135148
dtype: float64",",     0.000 
;    -24.250
 ,   -24.250
，    -25.500
،    -25.875
dtype: float64"," OL    0.000 
OL    -20.000
 O    -22.750
      -23.750
 ol   -24.375
dtype: float64","85    -0.507107
95    -1.507107
90    -2.507107
100   -3.007107
80    -3.132107
dtype: float64","NH    -4.320200e-07
 NH   -1.512500e+01
HS    -1.650000e+01
NF    -1.912500e+01
NS    -1.937500e+01
dtype: float64","90   -0.181016
85   -1.931016
80   -4.056016
95   -6.306016
70   -7.056016
dtype: float64",",     0.00 
;    -24.50
 ,   -24.75
，    -25.25
،    -26.00
dtype: float64"," OL    0.000 
OL    -18.750
      -23.750
 O    -23.875
 AL   -24.750
dtype: float64","90    -0.161222 
95    -1.911222 
100   -7.286222 
75    -8.286222 
70    -10.786222
dtype: float64"
430,3,141,RT @###### Her pussy A1 if she can quote over 15 boosie quotes,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90'],"OL    -0.000627 
NO    -7.375627 
AL    -15.875627
 OL   -16.625628
The   -18.000628
dtype: float64","85    -0.748428
90    -0.998428
95    -1.873428
80    -5.498428
100   -7.498428
dtype: float64",,,,"OL    -0.000261 
NO    -8.250261 
AL    -16.125261
 OL   -16.500261
Ol    -17.750261
dtype: float64","85    -0.550543
90    -1.300543
95    -1.925543
80    -5.425543
100   -7.550543
dtype: float64",,,,"OL    -0.000627 
NO    -7.375627 
AL    -15.875627
 OL   -16.625628
The   -18.000628
dtype: float64","85    -0.749999
90    -0.999999
95    -1.874999
80    -5.249999
100   -6.999999
dtype: float64",,,
430,3,141,RT @###### Her pussy A1 if she can quote over 15 boosie quotes,C.HS_conf,NH85,NH75,NH75,['NH'],['NH'],['NH'],['85'],['75'],['75'],"NH    -0.000004 
N     -13.625004
 NH   -14.000004
The   -14.750004
NL    -14.750004
dtype: float64","75   -0.368488
85   -1.368488
70   -2.993488
90   -5.743487
80   -7.868487
dtype: float64",,,,"NH    -0.000003 
N     -13.875003
 NH   -14.125003
NL    -15.000003
NF    -15.125003
dtype: float64","75   -0.229518
85   -1.979518
70   -2.729518
90   -6.604518
80   -8.104518
dtype: float64",,,,"NH    -0.000003 
N     -13.875003
 NH   -14.125003
The   -15.000003
NL    -15.125003
dtype: float64","75   -0.43327
85   -1.18327
70   -3.18327
90   -5.68327
80   -7.68327
dtype: float64",,,
430,4,767,"""Mine plays DMX and kirk Franklin smh @###### Well my neighbors are ghetto . They get up at like 5am and beat their kids.""",A_conf,"OL90, HS75","OL90, HS70","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '75']","['90', '70']","['90', '70']","OL     -3.128163e-07
 OL    -1.575000e+01
AL     -1.762500e+01
The    -1.787500e+01
Here   -1.875000e+01
dtype: float64","90    -0.082398
85    -2.957398
80    -3.832398
95    -5.707398
100   -6.207398
dtype: float64",",     0.000 
;    -24.125
 ,   -24.125
，    -26.000
:    -27.250
dtype: float64"," HS    0.000 
 NH   -17.000
 H    -18.000
HS    -18.000
 NS   -21.625
dtype: float64","70   -0.488431
80   -1.863431
75   -2.113431
85   -2.238431
60   -5.738431
dtype: float64","OL     -4.320200e-07
 OL    -1.537500e+01
AL     -1.725000e+01
The    -1.750000e+01
Here   -1.837500e+01
dtype: float64","90    -0.087398
85    -2.962398
80    -3.587398
95    -5.962399
100   -6.462399
dtype: float64",",     0.000 
 ,   -24.250
;    -24.500
，    -26.125
،    -27.375
dtype: float64"," HS   -3.128163e-07
 NH   -1.525000e+01
 H    -1.762500e+01
HS    -1.762500e+01
 NS   -2.050000e+01
dtype: float64","70   -0.370831
80   -2.120831
75   -2.120831
85   -2.745831
60   -5.245831
dtype: float64","OL     -3.128163e-07
 OL    -1.550000e+01
The    -1.725000e+01
AL     -1.725000e+01
Here   -1.837500e+01
dtype: float64","90    -0.070187
85    -3.195187
80    -3.820187
95    -5.820187
100   -6.320187
dtype: float64",",     0.000 
 ,   -24.000
;    -24.125
，    -26.125
:    -27.250
dtype: float64"," HS    0.000 
 NH   -17.000
HS    -17.500
 H    -17.875
 NS   -21.500
dtype: float64","70   -0.600758
80   -1.600758
85   -1.975758
75   -2.225758
60   -5.975758
dtype: float64"
430,4,767,"""Mine plays DMX and kirk Franklin smh @###### Well my neighbors are ghetto . They get up at like 5am and beat their kids.""",B_conf,"HS90, OL100","HS90, OL100","HS85, OL90","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '100']","['85', '90']","HS      -0.000125 
NH      -9.000125 
 HS     -14.250125
H       -15.500125
Label   -16.250124
dtype: float64","90   -0.491673
85   -1.241673
80   -3.116673
70   -3.616673
75   -3.866673
dtype: float64",",     0.000 
 ,   -24.000
;    -25.125
،    -26.500
，    -26.625
dtype: float64"," OL    0.000 
OL    -17.750
 NO   -19.500
 O    -20.875
 NL   -22.000
dtype: float64","80    -0.774307
100   -1.399307
85    -1.524307
90    -3.149307
95    -3.774307
dtype: float64","HS      -0.000125 
NH      -9.000125 
 HS     -14.250125
H       -15.500125
Label   -16.250124
dtype: float64","90   -0.491673
85   -1.241673
80   -3.116673
70   -3.616673
75   -3.866673
dtype: float64",",     0.000 
 ,   -23.750
;    -24.875
،    -26.125
，    -26.250
dtype: float64"," OL    0.000 
OL    -17.750
 NO   -19.625
 O    -20.875
 NL   -22.000
dtype: float64","80    -0.731875
85    -1.356874
100   -1.606874
90    -3.481874
95    -3.856874
dtype: float64","HS      -0.000022 
NH      -10.750022
 HS     -14.750022
H       -16.125023
Label   -16.750023
dtype: float64","90   -0.325284
85   -1.700284
80   -3.075284
70   -3.950284
75   -4.325284
dtype: float64",",     0.000 
 ,   -23.125
;    -24.000
，    -25.125
،    -25.250
dtype: float64"," OL    0.000 
OL    -17.250
 NO   -20.375
 O    -21.500
 NH   -22.000
dtype: float64","90    -0.063879
95    -3.188879
100   -4.188879
75    -5.813879
80    -6.813879
dtype: float64"
430,4,767,"""Mine plays DMX and kirk Franklin smh @###### Well my neighbors are ghetto . They get up at like 5am and beat their kids.""",C.OL_conf,OL85,OL90,OL95,['OL'],['OL'],['OL'],['85'],['90'],['95'],"OL    -0.00049 
NO    -7.62549 
The   -14.37549
AL    -14.37549
 OL   -15.12549
dtype: float64","85    -0.567983
90    -1.317983
95    -1.817983
80    -5.942983
100   -7.442983
dtype: float64",,,,"OL    -0.003181 
NO    -5.753181 
AL    -13.878181
The   -14.003181
 OL   -15.003181
dtype: float64","85    -0.815144
90    -1.065144
95    -1.565144
80    -5.940144
100   -6.940144
dtype: float64",,,,"OL    -0.001931 
NO    -6.251932 
AL    -14.001931
The   -14.501931
 OL   -15.001931
dtype: float64","90    -1.026991
85    -1.026991
95    -1.276991
100   -5.901991
80    -6.151991
dtype: float64",,,
