batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
472,6,2750,"@###### he looks like reg. Memphis,tn. trash! we got them everywhere.",C.HS,NH,NH,NH,NH,NH,NH,"NH   -1.936126e-07
HS   -1.650000e+01
nh   -2.000000e+01
Nh   -2.112500e+01
NJ   -2.137500e+01
dtype: float64",",      0.000 
.     -21.000
 ,    -22.125
\n    -22.375
 OL   -22.500
dtype: float64",,"NH   -1.936126e-07
HS   -1.650000e+01
nh   -2.000000e+01
Nh   -2.112500e+01
NJ   -2.137500e+01
dtype: float64",",      0.000 
.     -21.000
 ,    -22.125
\n    -22.375
 OL   -22.500
dtype: float64",,"NH   -1.936126e-07
HS   -1.650000e+01
nh   -2.000000e+01
Nh   -2.112500e+01
NJ   -2.137500e+01
dtype: float64",",      0.000 
.     -21.000
 ,    -22.125
\n    -22.375
 OL   -22.500
dtype: float64",
472,6,2750,"@###### he looks like reg. Memphis,tn. trash! we got them everywhere.",C.OL,OL,OL,OL,OL,OL,OL,"OL   -3.128163e-07
NO   -1.550000e+01
Ol   -2.175000e+01
ol   -2.225000e+01
OH   -2.250000e+01
dtype: float64",",      0.000 
.     -21.000
 ,    -22.125
\n    -22.375
 OL   -22.500
dtype: float64",,"OL   -3.128163e-07
NO   -1.550000e+01
Ol   -2.175000e+01
ol   -2.225000e+01
OH   -2.250000e+01
dtype: float64",",      0.000 
.     -21.000
 ,    -22.125
\n    -22.375
 OL   -22.500
dtype: float64",,"OL   -3.128163e-07
NO   -1.550000e+01
Ol   -2.175000e+01
ol   -2.225000e+01
OH   -2.250000e+01
dtype: float64",",      0.000 
.     -21.000
 ,    -22.125
\n    -22.375
 OL   -22.500
dtype: float64",
473,1,1294,Ayy Carlton is a ghetto school now #SwitchedAtBirth,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.01109 
OL   -4.51109 
NH   -10.26109
OH   -12.51109
NL   -12.76109
dtype: float64",",     -1.936126e-07
,N    -1.575000e+01
 ,    -2.237500e+01
 NH   -2.237500e+01
.     -2.287500e+01
dtype: float64"," NH    0.0 
 N    -25.5
 NO   -25.5
NH    -26.5
 NG   -27.5
dtype: float64","NO   -0.01109 
OL   -4.51109 
NH   -10.26109
OH   -12.51109
NL   -12.76109
dtype: float64",",     -1.936126e-07
,N    -1.575000e+01
 ,    -2.237500e+01
 NH   -2.237500e+01
.     -2.287500e+01
dtype: float64"," NH    0.0 
 N    -25.5
 NO   -25.5
NH    -26.5
 NG   -27.5
dtype: float64","NO   -0.01109 
OL   -4.51109 
NH   -10.26109
OH   -12.51109
NL   -12.76109
dtype: float64",",     -1.936126e-07
,N    -1.575000e+01
 ,    -2.237500e+01
 NH   -2.237500e+01
.     -2.287500e+01
dtype: float64"," NH    0.0 
 N    -25.5
 NO   -25.5
NH    -26.5
 NG   -27.5
dtype: float64"
473,1,1294,Ayy Carlton is a ghetto school now #SwitchedAtBirth,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.00 
HS   -20.75
nh   -21.75
Nh   -24.00
N    -24.50
dtype: float64",",      0.000 
.     -20.875
 NO   -21.375
 ,    -21.500
\n    -21.875
dtype: float64"," NO   -4.320200e-07
NO    -1.550000e+01
 OL   -1.600000e+01
 NH   -2.100000e+01
.NO   -2.450000e+01
dtype: float64","NH    0.00 
HS   -20.75
nh   -21.75
Nh   -24.00
N    -24.50
dtype: float64",",      0.000 
.     -20.875
 NO   -21.375
 ,    -21.500
\n    -21.875
dtype: float64"," NO   -4.320200e-07
NO    -1.550000e+01
 OL   -1.600000e+01
 NH   -2.100000e+01
.NO   -2.450000e+01
dtype: float64","NH    0.00 
HS   -20.75
nh   -21.75
Nh   -24.00
N    -24.50
dtype: float64",",      0.000 
.     -20.875
 NO   -21.375
 ,    -21.500
\n    -21.875
dtype: float64"," NO   -4.320200e-07
NO    -1.550000e+01
 OL   -1.600000e+01
 NH   -2.100000e+01
.NO   -2.450000e+01
dtype: float64"
473,1,1294,Ayy Carlton is a ghetto school now #SwitchedAtBirth,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.00 
HS   -17.75
nh   -21.50
Nh   -22.75
HN   -23.25
dtype: float64",",      0.000 
.     -20.875
 NO   -21.375
 ,    -21.500
\n    -21.875
dtype: float64",,"NH    0.00 
HS   -17.75
nh   -21.50
Nh   -22.75
HN   -23.25
dtype: float64",",      0.000 
.     -20.875
 NO   -21.375
 ,    -21.500
\n    -21.875
dtype: float64",,"NH    0.00 
HS   -18.25
HN   -23.00
nh   -23.25
Nh   -23.50
dtype: float64",",      0.000 
.     -20.875
 NO   -21.375
 ,    -21.500
\n    -21.875
dtype: float64",
473,1,1294,Ayy Carlton is a ghetto school now #SwitchedAtBirth,C.OL,NO,NO,NO,NO,NO,NO,"NO    -0.029750 
OL    -3.529751 
YES   -18.279751
OH    -18.279751
No    -18.529751
dtype: float64",",      0.000 
.     -20.875
 NO   -21.375
 ,    -21.500
\n    -21.875
dtype: float64",,"NO    -0.000204 
OL    -8.500203 
no    -20.750204
No    -20.750204
 NO   -20.750204
dtype: float64",",      0.000 
.     -20.875
 NO   -21.375
 ,    -21.500
\n    -21.875
dtype: float64",,"NO    -0.001170 
OL    -6.751170 
no    -19.501171
_NO   -19.501171
YES   -19.501171
dtype: float64",",      0.000 
.     -20.875
 NO   -21.375
 ,    -21.500
\n    -21.875
dtype: float64",
473,2,534,RT @###### When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,A,"OL, NH","OL, NH","OL, HS","OL, NH","OL, NH","OL, HS","OL   -0.002487 
NO   -6.002487 
OH   -11.752487
NH   -12.752487
NL   -16.002487
dtype: float64",",     -1.936126e-07
,N    -1.575000e+01
 ,    -1.950000e+01
.     -2.087500e+01
 NH   -2.087500e+01
dtype: float64"," NH    -0.029753 
 HS    -3.529753 
 NO    -13.529753
NH     -15.279753
 NHS   -15.279753
dtype: float64","OL   -0.000337 
NO   -8.000337 
OH   -13.750337
NH   -14.750337
ОЛ   -19.250338
dtype: float64",",     -3.128163e-07
,N    -1.525000e+01
 ,    -2.012500e+01
.     -2.087500e+01
 NH   -2.112500e+01
dtype: float64"," NH   -0.048593 
 HS   -3.048593 
 NO   -12.548593
HS    -14.548593
 HH   -15.048593
dtype: float64","OL   -0.000337 
NO   -8.000337 
OH   -13.750337
NH   -14.750337
ОЛ   -19.250338
dtype: float64",",     -3.128163e-07
,N    -1.525000e+01
 ,    -2.012500e+01
.     -2.087500e+01
 NH   -2.112500e+01
dtype: float64"," NH   -0.048593 
 HS   -3.048593 
 NO   -12.548593
HS    -14.548593
 HH   -15.048593
dtype: float64"
473,2,534,RT @###### When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,B,"HS, OL","NH, OL","HS, OL","HS, OL","NH, OL","HS, OL","HS   -0.07889 
NH   -2.57889 
HN   -15.82889
HD   -16.57889
NS   -16.82889
dtype: float64",",      0.00 
 ,    -24.00
 OL   -24.25
.     -24.50
،     -26.00
dtype: float64"," OL    0.0 
 OH   -22.5
 O    -24.0
 NO   -24.0
OL    -26.5
dtype: float64","HS   -0.474077 
NH   -0.974077 
HD   -16.224077
HN   -16.724077
HH   -18.224077
dtype: float64",",     0.000 
.    -20.375
 ,   -20.750
,H   -21.125
،    -21.375
dtype: float64"," OL    0.00 
 NO   -23.00
OL    -23.50
 OH   -24.75
 O    -25.25
dtype: float64","HS   -0.474077 
NH   -0.974077 
HD   -16.224077
HN   -16.724077
HH   -18.224077
dtype: float64",",      0.000 
 OL   -22.250
 ,    -22.500
.     -23.000
،     -24.125
dtype: float64"," OL    0.0 
 OH   -24.0
 O    -27.0
 NO   -27.0
OL    -28.0
dtype: float64"
473,2,534,RT @###### When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,C.HS,NH,NH,NH,NH,NH,NH,"NH    -0.000335 
HS    -8.000336 
HN    -19.750336
NG    -22.000336
 NH   -22.250336
dtype: float64",",      0.000 
 OL   -22.250
 ,    -22.500
.     -23.000
،     -24.125
dtype: float64",,"NH    -0.005234 
HS    -5.255234 
HN    -17.505234
 NH   -20.005234
NS    -20.255234
dtype: float64",",      0.000 
 OL   -22.250
 ,    -22.500
.     -23.000
،     -24.125
dtype: float64",,"NH   -0.061968 
HS   -2.811968 
HN   -15.811968
N    -17.561968
NS   -17.561968
dtype: float64",",      0.000 
 OL   -22.250
 ,    -22.500
.     -23.000
،     -24.125
dtype: float64",
473,2,534,RT @###### When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.00071 
NO    -7.25071 
ol    -19.25071
YES   -19.25071
ОЛ    -19.25071
dtype: float64",",      0.000 
 OL   -22.250
 ,    -22.500
.     -23.000
،     -24.125
dtype: float64",,"OL    -0.003178 
NO    -5.753178 
YES   -16.753178
OH    -19.003178
ol    -19.253178
dtype: float64",",      0.000 
 OL   -22.250
 ,    -22.500
.     -23.000
،     -24.125
dtype: float64",,"OL    -0.00071 
NO    -7.25071 
ol    -19.25071
YES   -19.25071
ОЛ    -19.25071
dtype: float64",",      0.000 
 OL   -22.250
 ,    -22.500
.     -23.000
،     -24.125
dtype: float64",
473,3,598,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.00 
NO   -17.00
OH   -19.75
HS   -21.75
NH   -21.75
dtype: float64",",    -3.128163e-07
,N   -1.550000e+01
.    -2.150000e+01
 ,   -2.162500e+01
،    -2.262500e+01
dtype: float64"," NH   -0.000892 
 NO   -7.500893 
 HS   -8.000893 
NH    -13.750893
 NL   -14.000893
dtype: float64","OL   -1.936126e-07
NO   -1.675000e+01
OH   -1.850000e+01
HS   -1.925000e+01
NH   -2.100000e+01
dtype: float64",",     -1.936126e-07
,N    -1.575000e+01
.     -2.150000e+01
 ,    -2.187500e+01
 NH   -2.212500e+01
dtype: float64","NH   -0.001604 
NO   -6.751604 
HS   -7.751604 
NL   -14.251604
OL   -14.251604
dtype: float64","OL   -1.936126e-07
NO   -1.575000e+01
OH   -1.850000e+01
HS   -1.925000e+01
NH   -2.025000e+01
dtype: float64",",     -5.512236e-07
,N    -1.450000e+01
 NH   -2.125000e+01
.     -2.175000e+01
 ,    -2.175000e+01
dtype: float64","NH   -0.004423 
NO   -5.504423 
HS   -8.004422 
OL   -13.004422
NL   -13.254422
dtype: float64"
473,3,598,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.008618 
HS   -4.758618 
NS   -14.008617
HN   -14.258617
NN   -15.008617
dtype: float64",",      0.000 
.     -21.750
 OL   -22.625
 ,    -23.125
,,    -24.000
dtype: float64"," OL    0.00 
 NO   -17.00
OL    -19.50
 OH   -20.00
 OO   -21.75
dtype: float64","NH   -0.000336 
HS   -8.000337 
NO   -15.000337
NL   -16.000336
N    -16.250336
dtype: float64",",      0.000 
.     -20.875
 ,    -22.125
 OL   -22.375
,,    -23.000
dtype: float64"," OL   -0.000001 
 NO   -13.750001
OL    -18.500002
 OH   -19.750002
 OO   -20.500002
dtype: float64","NH   -0.000336 
HS   -8.000337 
NO   -15.000337
NL   -16.000336
N    -16.250336
dtype: float64",",      0.000 
.     -20.875
 ,    -22.125
 OL   -22.375
,,    -23.000
dtype: float64"," OL   -0.000001 
 NO   -13.750001
OL    -18.500002
 OH   -19.750002
 OO   -20.500002
dtype: float64"
473,3,598,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000096 
HS   -9.250096 
HN   -17.000095
NJ   -19.500095
N    -19.750095
dtype: float64",",      0.000 
.     -20.875
 ,    -22.125
 OL   -22.375
,,    -23.000
dtype: float64",,"NH   -0.000204 
HS   -8.500204 
HN   -15.750204
NS   -18.000204
NJ   -18.250204
dtype: float64",",      0.000 
.     -20.875
 ,    -22.125
 OL   -22.375
,,    -23.000
dtype: float64",,"NH   -0.000013 
HS   -11.250013
HN   -17.750013
NJ   -18.250013
N    -18.750013
dtype: float64",",      0.000 
.     -20.875
 ,    -22.125
 OL   -22.375
,,    -23.000
dtype: float64",
473,3,598,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,C.OL,OL,OL,OL,OL,OL,OL,"OL   -1.936126e-07
NO   -1.575000e+01
ОЛ   -2.250000e+01
Ol   -2.275000e+01
ol   -2.300000e+01
dtype: float64",",      0.000 
.     -20.875
 ,    -22.125
 OL   -22.375
,,    -23.000
dtype: float64",,"OL   -1.936126e-07
NO   -1.575000e+01
ОЛ   -2.250000e+01
Ol   -2.275000e+01
ol   -2.300000e+01
dtype: float64",",      0.000 
.     -20.875
 ,    -22.125
 OL   -22.375
,,    -23.000
dtype: float64",,"OL   -1.936126e-07
NO   -1.575000e+01
ОЛ   -2.250000e+01
Ol   -2.275000e+01
ol   -2.300000e+01
dtype: float64",",      0.000 
.     -20.875
 ,    -22.125
 OL   -22.375
,,    -23.000
dtype: float64",
473,4,1791,"RT @###### We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000 
OH   -21.000
NO   -21.500
HS   -22.500
ОЛ   -22.875
dtype: float64",",     0.00 
,N   -16.75
.    -23.75
 ,   -24.25
,H   -24.25
dtype: float64"," NH    -0.000003 
 NO    -13.000003
 HS    -14.750003
NH     -19.250002
 NHS   -20.750002
dtype: float64","OL    0.000 
HS   -20.500
OH   -20.500
NO   -21.125
HL   -21.750
dtype: float64",",    -4.320200e-07
,N   -1.475000e+01
,H   -2.125000e+01
 ,   -2.200000e+01
.    -2.300000e+01
dtype: float64"," NH    -0.000002 
 NO    -13.500002
 HS    -14.750002
NH     -18.500002
 NHS   -19.750002
dtype: float64","OL    0.000 
HS   -20.500
OH   -20.500
NO   -21.125
HL   -21.750
dtype: float64",",    -4.320200e-07
,N   -1.475000e+01
,H   -2.125000e+01
 ,   -2.200000e+01
.    -2.300000e+01
dtype: float64"," NH    -0.000002 
 NO    -13.500002
 HS    -14.750002
NH     -18.500002
 NHS   -19.750002
dtype: float64"
473,4,1791,"RT @###### We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -4.320200e-07
HS    -1.500000e+01
nh    -2.150000e+01
 NH   -2.400000e+01
N     -2.425000e+01
dtype: float64",",      0.000 
.     -22.750
 ,    -23.875
 OL   -24.375
،     -24.750
dtype: float64"," OL    0.0 
 OH   -23.0
OL    -23.5
 O    -25.5
 OV   -27.5
dtype: float64","NH   -4.320200e-07
HS   -1.500000e+01
nh   -2.125000e+01
N    -2.375000e+01
Nh   -2.425000e+01
dtype: float64",",      0.000 
.     -22.250
 ,    -22.750
 OL   -23.750
,,    -24.125
dtype: float64"," OL    0.0 
 OH   -22.5
OL    -24.0
 O    -26.0
 OW   -28.0
dtype: float64","NH   -4.320200e-07
HS   -1.500000e+01
nh   -2.125000e+01
N    -2.375000e+01
Nh   -2.425000e+01
dtype: float64",",      0.000 
.     -22.250
 ,    -22.750
 OL   -23.750
,,    -24.125
dtype: float64"," OL    0.0 
 OH   -22.5
OL    -24.0
 O    -26.0
 OW   -28.0
dtype: float64"
473,4,1791,"RT @###### We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches",C.HS,NH,NH,NH,NH,NH,NH,"NH    -1.936126e-07
HS    -1.625000e+01
nh    -2.200000e+01
N     -2.400000e+01
 NH   -2.400000e+01
dtype: float64",",      0.000 
.     -22.250
 ,    -22.750
 OL   -23.750
,,    -24.125
dtype: float64",,"NH    -1.936126e-07
HS    -1.625000e+01
nh    -2.200000e+01
N     -2.400000e+01
 NH   -2.400000e+01
dtype: float64",",      0.000 
.     -22.250
 ,    -22.750
 OL   -23.750
,,    -24.125
dtype: float64",,"NH    -1.936126e-07
HS    -1.625000e+01
nh    -2.200000e+01
N     -2.400000e+01
 NH   -2.400000e+01
dtype: float64",",      0.000 
.     -22.250
 ,    -22.750
 OL   -23.750
,,    -24.125
dtype: float64",
473,4,1791,"RT @###### We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches",C.OL,OL,OL,OL,OL,OL,OL,"OL    0.00 
Ol   -22.00
UL   -23.25
NO   -23.25
O    -23.75
dtype: float64",",      0.000 
.     -22.250
 ,    -22.750
 OL   -23.750
,,    -24.125
dtype: float64",,"OL    0.00 
Ol   -22.00
UL   -23.25
NO   -23.25
O    -23.75
dtype: float64",",      0.000 
.     -22.250
 ,    -22.750
 OL   -23.750
,,    -24.125
dtype: float64",,"OL    0.00 
Ol   -22.00
UL   -23.25
NO   -23.25
O    -23.75
dtype: float64",",      0.000 
.     -22.250
 ,    -22.750
 OL   -23.750
,,    -24.125
dtype: float64",
473,5,2835,@###### @###### hoe don't make me put up screenshots of your texts to me hoe,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.00 
OH   -20.50
Ol   -22.25
NO   -22.50
NL   -22.50
dtype: float64",",      0.000 
,N    -16.750
.     -22.750
 NH   -22.750
/N    -23.125
dtype: float64"," NH     0.00 
 NHS   -25.25
NH     -25.75
 N     -26.00
 NHL   -27.50
dtype: float64","OL    0.00 
OH   -20.50
Ol   -22.25
NO   -22.50
NL   -22.50
dtype: float64",",      0.000 
,N    -16.750
.     -22.750
 NH   -22.750
/N    -23.125
dtype: float64"," NH     0.00 
 NHS   -25.25
NH     -25.75
 N     -26.00
 NHL   -27.50
dtype: float64","OL    0.00 
OH   -20.50
Ol   -22.25
NO   -22.50
NL   -22.50
dtype: float64",",      0.000 
,N    -16.750
.     -22.750
 NH   -22.750
/N    -23.125
dtype: float64"," NH     0.00 
 NHS   -25.25
NH     -25.75
 N     -26.00
 NHL   -27.50
dtype: float64"
473,5,2835,@###### @###### hoe don't make me put up screenshots of your texts to me hoe,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.00 
nh   -20.00
HS   -21.00
N    -21.50
NJ   -22.75
dtype: float64",",      0.000 
.     -20.875
 OL   -21.750
،     -22.500
 ,    -22.750
dtype: float64"," OL    0.00 
OL    -20.50
 O    -23.00
 OH   -23.25
 OW   -25.50
dtype: float64","NH    0.00 
nh   -20.00
HS   -21.00
N    -21.50
NJ   -22.75
dtype: float64",",      0.000 
.     -20.875
 OL   -21.750
،     -22.500
 ,    -22.750
dtype: float64"," OL    0.00 
OL    -20.50
 O    -23.00
 OH   -23.25
 OW   -25.50
dtype: float64","NH    0.00 
nh   -20.00
HS   -21.00
N    -21.50
NJ   -22.75
dtype: float64",",      0.000 
.     -20.875
 OL   -21.750
،     -22.500
 ,    -22.750
dtype: float64"," OL    0.00 
OL    -20.50
 O    -23.00
 OH   -23.25
 OW   -25.50
dtype: float64"
473,5,2835,@###### @###### hoe don't make me put up screenshots of your texts to me hoe,C.HS,NH,NH,NH,NH,NH,NH,"NH     0.000 
N     -20.625
nh    -22.750
 NH   -23.625
Nh    -24.125
dtype: float64",",      0.000 
.     -20.875
 OL   -21.750
،     -22.500
 ,    -22.750
dtype: float64",,"NH     0.000 
N     -20.625
nh    -22.750
 NH   -23.625
Nh    -24.125
dtype: float64",",      0.000 
.     -20.875
 OL   -21.750
،     -22.500
 ,    -22.750
dtype: float64",,"NH     0.000 
N     -20.625
nh    -22.750
 NH   -23.625
Nh    -24.125
dtype: float64",",      0.000 
.     -20.875
 OL   -21.750
،     -22.500
 ,    -22.750
dtype: float64",
473,5,2835,@###### @###### hoe don't make me put up screenshots of your texts to me hoe,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.00 
Ol   -19.50
O    -21.75
UL   -21.75
NO   -22.50
dtype: float64",",      0.000 
.     -20.875
 OL   -21.750
،     -22.500
 ,    -22.750
dtype: float64",,"OL     0.000 
Ol    -20.750
UL    -22.500
O     -23.375
 OL   -24.000
dtype: float64",",      0.000 
.     -20.875
 OL   -21.750
،     -22.500
 ,    -22.750
dtype: float64",,"OL    0.00 
Ol   -19.50
O    -21.75
UL   -21.75
NO   -22.50
dtype: float64",",      0.000 
.     -20.875
 OL   -21.750
،     -22.500
 ,    -22.750
dtype: float64",
473,6,516,I think you a fat bitch if I never see Ya body on the TL and you got nothing but neck up avi's,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL     0.000 
OH    -19.500
Ol    -20.250
UL    -22.000
OLF   -22.375
dtype: float64",",    -4.320200e-07
,N   -1.475000e+01
 ,   -2.175000e+01
/N   -2.175000e+01
.    -2.187500e+01
dtype: float64"," NH     0.0 
NH     -23.5
 N     -24.5
 nh    -25.0
 NHS   -25.0
dtype: float64","OL     0.000 
OH    -19.500
Ol    -20.250
UL    -22.000
OLF   -22.375
dtype: float64",",    -4.320200e-07
,N   -1.475000e+01
 ,   -2.175000e+01
/N   -2.175000e+01
.    -2.187500e+01
dtype: float64"," NH     0.0 
NH     -23.5
 N     -24.5
 nh    -25.0
 NHS   -25.0
dtype: float64","OL     0.000 
OH    -19.500
Ol    -20.250
UL    -22.000
OLF   -22.375
dtype: float64",",    -4.320200e-07
,N   -1.475000e+01
 ,   -2.175000e+01
/N   -2.175000e+01
.    -2.187500e+01
dtype: float64"," NH     0.0 
NH     -23.5
 N     -24.5
 nh    -25.0
 NHS   -25.0
dtype: float64"
473,6,516,I think you a fat bitch if I never see Ya body on the TL and you got nothing but neck up avi's,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.00 
HS   -20.75
nh   -21.00
N    -22.25
Nh   -23.75
dtype: float64",",      0.00 
.     -22.25
 OL   -23.25
 ,    -23.50
،     -23.50
dtype: float64"," OL    0.0 
OL    -19.5
 O    -23.0
 OH   -23.5
 OW   -26.0
dtype: float64","NH    0.00 
HS   -20.75
nh   -21.00
N    -22.25
Nh   -23.75
dtype: float64",",      0.00 
.     -22.25
 OL   -23.25
 ,    -23.50
،     -23.50
dtype: float64"," OL    0.0 
OL    -19.5
 O    -23.0
 OH   -23.5
 OW   -26.0
dtype: float64","NH    0.00 
HS   -20.75
nh   -21.00
N    -22.25
Nh   -23.75
dtype: float64",",      0.00 
.     -22.25
 OL   -23.25
 ,    -23.50
،     -23.50
dtype: float64"," OL    0.0 
OL    -19.5
 O    -23.0
 OH   -23.5
 OW   -26.0
dtype: float64"
473,6,516,I think you a fat bitch if I never see Ya body on the TL and you got nothing but neck up avi's,C.HS,NH,NH,NH,NH,NH,NH,"NH     0.00 
N     -20.25
nh    -20.25
Nh    -22.25
 NH   -22.25
dtype: float64",",      0.00 
.     -22.25
 OL   -23.25
 ,    -23.50
،     -23.50
dtype: float64",,"NH     0.00 
N     -20.25
nh    -20.25
Nh    -22.25
 NH   -22.25
dtype: float64",",      0.00 
.     -22.25
 OL   -23.25
 ,    -23.50
،     -23.50
dtype: float64",,"NH     0.00 
N     -20.25
nh    -20.25
Nh    -22.25
 NH   -22.25
dtype: float64",",      0.00 
.     -22.25
 OL   -23.25
 ,    -23.50
،     -23.50
dtype: float64",
473,6,516,I think you a fat bitch if I never see Ya body on the TL and you got nothing but neck up avi's,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.00 
Ol   -21.25
UL   -23.75
O    -24.00
ОЛ   -24.00
dtype: float64",",      0.00 
.     -22.25
 OL   -23.25
 ,    -23.50
،     -23.50
dtype: float64",,"OL    0.00 
Ol   -21.25
UL   -23.75
O    -24.00
ОЛ   -24.00
dtype: float64",",      0.00 
.     -22.25
 OL   -23.25
 ,    -23.50
،     -23.50
dtype: float64",,"OL    0.000 
Ol   -20.750
UL   -22.500
O    -23.375
ol   -23.750
dtype: float64",",      0.00 
.     -22.25
 OL   -23.25
 ,    -23.50
،     -23.50
dtype: float64",
474,1,1865,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000255 
OL   -8.750256 
NH   -9.250256 
OH   -15.500256
NL   -16.250256
dtype: float64",",     -1.936126e-07
,N    -1.625000e+01
 ,    -2.225000e+01
 NH   -2.262500e+01
.     -2.362500e+01
dtype: float64"," NH     0.00 
NH     -23.50
 NHL   -27.25
 NHS   -27.25
 nh    -27.75
dtype: float64","NO   -0.000353 
OL   -8.000353 
NH   -11.000353
OH   -15.000353
NL   -15.500353
dtype: float64",",      0.000 
,N    -17.000
 ,    -22.625
 NH   -22.750
.     -23.750
dtype: float64"," NH     0.00 
NH     -22.50
 nh    -26.25
 NHS   -26.50
 NHL   -27.25
dtype: float64","NO   -0.000353 
OL   -8.000353 
NH   -11.000353
OH   -15.000353
NL   -15.500353
dtype: float64",",      0.000 
,N    -17.000
 ,    -22.625
 NH   -22.750
.     -23.750
dtype: float64"," NH     0.00 
NH     -22.50
 nh    -26.25
 NHS   -26.50
 NHL   -27.25
dtype: float64"
474,1,1865,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH     0.00 
nh    -23.25
 NH   -27.25
Nh    -27.75
N     -28.00
dtype: float64",",      0.00 
 NO   -24.25
 ,    -25.00
.     -25.50
.NO   -26.50
dtype: float64"," NO    0.00 
NO    -18.00
 OL   -21.75
 NH   -24.00
.NO   -26.25
dtype: float64","NH     0.00 
nh    -22.25
Nh    -27.50
 NH   -27.50
N     -27.75
dtype: float64",",      0.000 
 NO   -21.125
.     -22.500
 ,    -22.625
.NO   -23.375
dtype: float64"," NO   -3.128163e-07
NO    -1.525000e+01
 OL   -1.775000e+01
_NO   -2.250000e+01
.NO   -2.325000e+01
dtype: float64","NH     0.00 
nh    -22.25
Nh    -27.50
 NH   -27.50
N     -27.75
dtype: float64",",      0.000 
 NO   -21.125
.     -22.500
 ,    -22.625
.NO   -23.375
dtype: float64"," NO   -3.128163e-07
NO    -1.525000e+01
 OL   -1.775000e+01
_NO   -2.250000e+01
.NO   -2.325000e+01
dtype: float64"
474,1,1865,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform,C.HS,NH,NH,NH,NH,NH,NH,"NH     0.00 
N     -22.50
nh    -24.75
Nh    -25.25
 NH   -26.00
dtype: float64",",      0.000 
 NO   -21.125
.     -22.500
 ,    -22.625
.NO   -23.375
dtype: float64",,"NH     0.00 
N     -22.50
nh    -24.75
Nh    -25.25
 NH   -26.00
dtype: float64",",      0.000 
 NO   -21.125
.     -22.500
 ,    -22.625
.NO   -23.375
dtype: float64",,"NH    0.00 
N    -23.25
HS   -26.25
Nh   -27.25
MH   -27.50
dtype: float64",",      0.000 
 NO   -21.125
.     -22.500
 ,    -22.625
.NO   -23.375
dtype: float64",
