batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
439,6,358,Idiotic censorship drive by #France President fails to understand that he's empowering Jihadis by censoring the internet wholesale #fail,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.388176
NO   -1.138176
dtype: float64",",    0.000023
dtype: float64",,"OL   -0.049011
NO   -3.049011
dtype: float64",",    0.000023
dtype: float64",,"OL   -0.474579
NO   -0.974579
dtype: float64",",    0.000023
dtype: float64",
440,1,2694,&#8220;@###### Been watching madea plays every night &#128514;&#8221;singing ass bitches,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000072
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.003189
dtype: float64","OL   -0.000072
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.003189
dtype: float64","OL   -0.000072
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.003189
dtype: float64"
440,1,2694,&#8220;@###### Been watching madea plays every night &#128514;&#8221;singing ass bitches,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000042
dtype: float64",",    0.0
dtype: float64"," OL    0.000015
dtype: float64","NH    0.000042
dtype: float64",",    0.0
dtype: float64"," OL    0.000015
dtype: float64","NH    0.0
dtype: float64",",    0.000011
dtype: float64"," OL   -0.000031
dtype: float64"
440,1,2694,&#8220;@###### Been watching madea plays every night &#128514;&#8221;singing ass bitches,C.HS,HS,NH,HS,HS,NH,HS,"NH   -0.127151
HS   -2.127151
dtype: float64",",    0.000011
dtype: float64",,"NH   -0.127151
HS   -2.127151
dtype: float64",",    0.000011
dtype: float64",,"NH   -0.127151
HS   -2.127151
dtype: float64",",    0.000011
dtype: float64",
440,1,2694,&#8220;@###### Been watching madea plays every night &#128514;&#8221;singing ass bitches,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000092
dtype: float64",",    0.000011
dtype: float64",,"OL   -0.000057
dtype: float64",",    0.000011
dtype: float64",,"OL   -0.000092
dtype: float64",",    0.000011
dtype: float64",
440,2,1699,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.00005
dtype: float64",",   -0.000042
dtype: float64"," NH   -0.000069
dtype: float64","OL    0.000019
dtype: float64",",    0.000027
dtype: float64"," NH   -0.000008
dtype: float64","OL    0.000038
dtype: float64",",    0.000008
dtype: float64"," NH   -0.00005
dtype: float64"
440,2,1699,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000011
dtype: float64",",   -0.000031
dtype: float64"," OL    0.000008
dtype: float64","NH    0.000011
dtype: float64",",   -0.000031
dtype: float64"," OL    0.000008
dtype: float64","NH    0.000011
dtype: float64",",   -0.000015
dtype: float64"," OL    0.000023
dtype: float64"
440,2,1699,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000912
dtype: float64",",   -0.000015
dtype: float64",,"NH   -0.000912
dtype: float64",",   -0.000015
dtype: float64",,"NH   -0.000183
dtype: float64",",   -0.000015
dtype: float64",
440,2,1699,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000065
dtype: float64",",   -0.000015
dtype: float64",,"OL    0.000031
dtype: float64",",   -0.000015
dtype: float64",,"OL    0.000031
dtype: float64",",   -0.000015
dtype: float64",
440,3,446,RT @###### Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.001339
dtype: float64",",   -0.000046
dtype: float64"," NH    0.000004
dtype: float64","OL   -0.000427
dtype: float64",",    0.000019
dtype: float64"," NH   -0.000095
dtype: float64","OL   -0.003456
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000076
dtype: float64"
440,3,446,RT @###### Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000019
dtype: float64",",    0.0
dtype: float64"," OL    0.0
dtype: float64","NH   -0.000011
dtype: float64",",    0.000015
dtype: float64"," OL    0.000023
dtype: float64","NH   -0.000034
dtype: float64",",   -0.000031
dtype: float64"," OL    0.0
dtype: float64"
440,3,446,RT @###### Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000198
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.000099
dtype: float64",",   -0.000031
dtype: float64",,"NH    0.000023
dtype: float64",",   -0.000031
dtype: float64",
440,3,446,RT @###### Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.018326
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.018326
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.000755
dtype: float64",",   -0.000031
dtype: float64",
440,4,644,Thank you Charlie @###### @###### @###### @###### @###### @######,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000023
dtype: float64",",   -0.000034
dtype: float64"," NH   -0.000004
dtype: float64","NO   -0.000042
dtype: float64",",    0.00005
dtype: float64"," NH   -0.000015
dtype: float64","NO   -0.000042
dtype: float64",",    0.00005
dtype: float64"," NH   -0.000015
dtype: float64"
440,4,644,Thank you Charlie @###### @###### @###### @###### @###### @######,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.000019
dtype: float64",",    0.000011
dtype: float64"," NO   -0.000172
dtype: float64","NH    0.000034
dtype: float64",",   -0.000008
dtype: float64"," NO   -0.000004
dtype: float64","NH    0.000034
dtype: float64",",    0.000023
dtype: float64"," NO   -0.000042
dtype: float64"
440,4,644,Thank you Charlie @###### @###### @###### @###### @###### @######,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000004
dtype: float64",",    0.000023
dtype: float64",,"NH    0.000027
dtype: float64",",    0.000023
dtype: float64",,"NH    0.000015
dtype: float64",",    0.000023
dtype: float64",
440,4,644,Thank you Charlie @###### @###### @###### @###### @###### @######,C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.000076
dtype: float64",",    0.000023
dtype: float64",,"NO    0.000034
dtype: float64",",    0.000023
dtype: float64",,"NO   -0.000008
dtype: float64",",    0.000023
dtype: float64",
440,5,2054,RT @###### Some birds aren't meant to be caged,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    0.000023
dtype: float64",",    0.000027
dtype: float64"," NH   -0.000004
dtype: float64","NO   -0.000027
dtype: float64",",   -0.000046
dtype: float64"," NH   -0.000011
dtype: float64","NO   -0.000027
dtype: float64",",   -0.000046
dtype: float64"," NH   -0.000011
dtype: float64"
440,5,2054,RT @###### Some birds aren't meant to be caged,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.000019
dtype: float64",",    0.000011
dtype: float64"," NO   -0.020309
 NH   -4.020309
dtype: float64","NH    0.000008
dtype: float64",",    0.000034
dtype: float64"," NO   -0.003307
dtype: float64","NH    0.000011
dtype: float64",",    0.0
dtype: float64"," NO   -0.023537
 NH   -4.023537
dtype: float64"
440,5,2054,RT @###### Some birds aren't meant to be caged,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000027
dtype: float64",",    0.0
dtype: float64",,"NH   -0.000046
dtype: float64",",    0.0
dtype: float64",,"NH   -0.000046
dtype: float64",",    0.0
dtype: float64",
440,5,2054,RT @###### Some birds aren't meant to be caged,C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.001518
dtype: float64",",    0.0
dtype: float64",,"NO   -0.001518
dtype: float64",",    0.0
dtype: float64",,"NO   -0.002552
dtype: float64",",    0.0
dtype: float64",
440,6,1588,"I, I see some hoes in hurrrr",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000008
dtype: float64",",   -0.000046
dtype: float64"," NH   -0.000023
dtype: float64","OL   -0.000027
dtype: float64",",    0.00005
dtype: float64"," NH    0.000008
dtype: float64","OL    0.00005
dtype: float64",",    0.000019
dtype: float64"," NH   -0.000069
dtype: float64"
440,6,1588,"I, I see some hoes in hurrrr",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000011
dtype: float64",",   -0.000008
dtype: float64"," OL    0.000015
dtype: float64","NH   -0.000023
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000031
dtype: float64","NH   -0.000004
dtype: float64",",   -0.000004
dtype: float64"," OL   -0.000038
dtype: float64"
440,6,1588,"I, I see some hoes in hurrrr",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000118
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.000008
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.000118
dtype: float64",",   -0.000004
dtype: float64",
440,6,1588,"I, I see some hoes in hurrrr",C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000038
dtype: float64",",   -0.000004
dtype: float64",,"OL    0.000046
dtype: float64",",   -0.000004
dtype: float64",,"OL    0.000046
dtype: float64",",   -0.000004
dtype: float64",
441,1,68,"The DMV system was recently restructured on the narrative outline of Dante's inferno. Only edit, Dante is a fat pissed-off cunt.",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000065
dtype: float64",",   -0.000004
dtype: float64"," NH    0.0
dtype: float64","OL   -0.000023
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000092
dtype: float64","OL   -0.000053
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000057
dtype: float64"
441,1,68,"The DMV system was recently restructured on the narrative outline of Dante's inferno. Only edit, Dante is a fat pissed-off cunt.",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000015
dtype: float64",",   -0.000008
dtype: float64"," OL    0.000023
dtype: float64","NH    0.000015
dtype: float64",",   -0.000008
dtype: float64"," OL    0.000023
dtype: float64","NH   -0.000008
dtype: float64",",   -0.000031
dtype: float64"," OL   -0.000023
dtype: float64"
441,1,68,"The DMV system was recently restructured on the narrative outline of Dante's inferno. Only edit, Dante is a fat pissed-off cunt.",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.387314
HS   -1.137314
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.023399
HS   -3.773399
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.252205
HS   -1.502205
dtype: float64",",   -0.000031
dtype: float64",
441,1,68,"The DMV system was recently restructured on the narrative outline of Dante's inferno. Only edit, Dante is a fat pissed-off cunt.",C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000023
dtype: float64",",   -0.000031
dtype: float64",,"OL    0.000008
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.000065
dtype: float64",",   -0.000031
dtype: float64",
441,2,2164,"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb",A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    0.000015
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000046
dtype: float64","NO    0.000015
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000046
dtype: float64","NO    0.000015
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000046
dtype: float64"
441,2,2164,"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb",B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.000027
dtype: float64",",   -0.000004
dtype: float64"," NO   -0.000118
dtype: float64","NH   -0.000023
dtype: float64",",   -0.000023
dtype: float64"," NO    0.000019
dtype: float64","NH    0.000027
dtype: float64",",   -0.000004
dtype: float64"," NO   -0.000118
dtype: float64"
441,2,2164,"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000027
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.000027
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.000027
dtype: float64",",   -0.000004
dtype: float64",
441,2,2164,"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb",C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.000011
dtype: float64",",   -0.000004
dtype: float64",,"NO   -0.000015
dtype: float64",",   -0.000004
dtype: float64",,"NO   -0.000015
dtype: float64",",   -0.000004
dtype: float64",
441,3,1503,As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up. Pisses me off.,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.000061
dtype: float64",",   -0.000065
dtype: float64"," HS   -0.000011
dtype: float64","OL   -0.000061
dtype: float64",",   -0.000065
dtype: float64"," HS   -0.000011
dtype: float64","OL   -0.000072
dtype: float64",",    0.000008
dtype: float64"," HS   -0.000034
dtype: float64"
441,3,1503,As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up. Pisses me off.,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS   -0.000038
dtype: float64",",   -0.000023
dtype: float64"," OL   -0.000019
dtype: float64","HS    0.000019
dtype: float64",",    0.000011
dtype: float64"," OL    0.000011
dtype: float64","HS    0.000008
dtype: float64",",   -0.000031
dtype: float64"," OL   -0.000076
dtype: float64"
441,3,1503,As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up. Pisses me off.,C.HS,HS,HS,HS,HS,HS,HS,"HS   -0.000004
dtype: float64",",   -0.000031
dtype: float64",,"HS    0.000053
dtype: float64",",   -0.000031
dtype: float64",,"HS    0.000019
dtype: float64",",   -0.000031
dtype: float64",
441,3,1503,As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up. Pisses me off.,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000023
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.000057
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.000023
dtype: float64",",   -0.000031
dtype: float64",
441,4,970,RT @###### Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000061
dtype: float64",",    0.000008
dtype: float64"," NH   -0.001587
dtype: float64","OL   -0.000023
dtype: float64",",   -0.000008
dtype: float64"," NH   -0.000202
dtype: float64","OL    0.000034
dtype: float64",",   -0.000034
dtype: float64"," NH   -0.001614
dtype: float64"
441,4,970,RT @###### Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000088
dtype: float64",",    0.000019
dtype: float64"," OL   -0.000019
dtype: float64","NH   -0.000065
dtype: float64",",    0.000015
dtype: float64"," OL    0.000023
dtype: float64","NH   -0.000065
dtype: float64",",    0.000015
dtype: float64"," OL    0.000023
dtype: float64"
441,4,970,RT @###### Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.048885
HS   -3.048885
dtype: float64",",    0.000015
dtype: float64",,"NH   -0.014313
dtype: float64",",    0.000015
dtype: float64",,"NH   -0.048885
HS   -3.048885
dtype: float64",",    0.000015
dtype: float64",
441,4,970,RT @###### Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000134
dtype: float64",",    0.000015
dtype: float64",,"OL   -0.000069
dtype: float64",",    0.000015
dtype: float64",,"OL    0.000008
dtype: float64",",    0.000015
dtype: float64",
441,5,2612,"@###### @###### hoe hoe hoe, merry Christmas",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000004
dtype: float64",",    0.000061
dtype: float64"," NH   -0.000031
dtype: float64","OL    0.000019
dtype: float64",",    0.000061
dtype: float64"," NH   -0.000107
dtype: float64","OL    0.000008
dtype: float64",",    0.000027
dtype: float64"," NH   -0.000027
dtype: float64"
441,5,2612,"@###### @###### hoe hoe hoe, merry Christmas",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000038
dtype: float64",",   -0.000015
dtype: float64"," OL    0.000046
dtype: float64","NH   -0.000019
dtype: float64",",   -0.000019
dtype: float64"," OL    0.000011
dtype: float64","NH   -0.000046
dtype: float64",",    0.000034
dtype: float64"," OL    0.0
dtype: float64"
441,5,2612,"@###### @###### hoe hoe hoe, merry Christmas",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000778
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.000778
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.00008
dtype: float64",",    0.000034
dtype: float64",
441,5,2612,"@###### @###### hoe hoe hoe, merry Christmas",C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000061
dtype: float64",",    0.000034
dtype: float64",,"OL    0.000061
dtype: float64",",    0.000034
dtype: float64",,"OL   -0.000065
dtype: float64",",    0.000034
dtype: float64",
441,6,1839,@###### I don't fight bitchez. They bitch during it to much.,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000008
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000038
dtype: float64","OL    0.000019
dtype: float64",",    0.000008
dtype: float64"," NH   -0.00005
dtype: float64","OL    0.000008
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000038
dtype: float64"
441,6,1839,@###### I don't fight bitchez. They bitch during it to much.,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000034
dtype: float64",",    0.000015
dtype: float64"," OL   -0.000046
dtype: float64","NH    0.000027
dtype: float64",",    0.000027
dtype: float64"," OL   -0.000015
dtype: float64","NH    0.000027
dtype: float64",",    0.000027
dtype: float64"," OL   -0.000015
dtype: float64"
441,6,1839,@###### I don't fight bitchez. They bitch during it to much.,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000038
dtype: float64",",    0.000027
dtype: float64",,"NH   -0.000011
dtype: float64",",    0.000027
dtype: float64",,"NH   -0.000015
dtype: float64",",    0.000027
dtype: float64",
441,6,1839,@###### I don't fight bitchez. They bitch during it to much.,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000008
dtype: float64",",    0.000027
dtype: float64",,"OL    0.000008
dtype: float64",",    0.000027
dtype: float64",,"OL    0.000027
dtype: float64",",    0.000027
dtype: float64",
442,1,321,RT @###### Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage&#8230;,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.00005
dtype: float64",",    0.000019
dtype: float64"," NH    0.000034
dtype: float64","OL    0.000057
dtype: float64",",    0.000019
dtype: float64"," NH    0.000011
dtype: float64","OL    0.000038
dtype: float64",",   -0.000042
dtype: float64"," NH    0.000011
dtype: float64"
442,1,321,RT @###### Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage&#8230;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000031
dtype: float64",",   -0.000008
dtype: float64"," OL    0.000042
dtype: float64","NH   -0.000046
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.000042
dtype: float64","NH   -0.000015
dtype: float64",",   -0.000031
dtype: float64"," OL   -0.000015
dtype: float64"
442,1,321,RT @###### Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage&#8230;,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000023
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.000053
dtype: float64",",   -0.000031
dtype: float64",,"NH    0.000015
dtype: float64",",   -0.000031
dtype: float64",
442,1,321,RT @###### Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage&#8230;,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000092
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.000008
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.000252
dtype: float64",",   -0.000031
dtype: float64",
442,2,2886,RT @###### Some of you hoes got so much to say with so little&#128134;,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000038
dtype: float64",",    0.00005
dtype: float64"," NH    0.000042
dtype: float64","OL    0.000031
dtype: float64",",    0.000027
dtype: float64"," NH    0.000046
dtype: float64","OL    0.000038
dtype: float64",",    0.000061
dtype: float64"," NH   -0.000019
dtype: float64"
442,2,2886,RT @###### Some of you hoes got so much to say with so little&#128134;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000046
dtype: float64",",    0.000011
dtype: float64"," OL   -0.000038
dtype: float64","NH   -0.000046
dtype: float64",",    0.000011
dtype: float64"," OL   -0.000038
dtype: float64","NH   -0.000004
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000038
dtype: float64"
442,2,2886,RT @###### Some of you hoes got so much to say with so little&#128134;,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000046
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.000992
dtype: float64",",    0.000034
dtype: float64",,"NH    0.0
dtype: float64",",    0.000034
dtype: float64",
442,2,2886,RT @###### Some of you hoes got so much to say with so little&#128134;,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000061
dtype: float64",",    0.000034
dtype: float64",,"OL    0.000008
dtype: float64",",    0.000034
dtype: float64",,"OL    0.000038
dtype: float64",",    0.000034
dtype: float64",
442,3,2084,&#8220;@###### ppl who think webbie betta then boosie jus retarded&#8221;,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000034
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000484
dtype: float64","OL    0.000034
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000484
dtype: float64","OL   -0.000034
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.000046
dtype: float64"
442,3,2084,&#8220;@###### ppl who think webbie betta then boosie jus retarded&#8221;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000027
dtype: float64",",   -0.000019
dtype: float64"," OL   -0.000046
dtype: float64","NH   -0.000027
dtype: float64",",   -0.000019
dtype: float64"," OL   -0.000046
dtype: float64","NH   -0.000027
dtype: float64",",   -0.000019
dtype: float64"," OL   -0.000046
dtype: float64"
442,3,2084,&#8220;@###### ppl who think webbie betta then boosie jus retarded&#8221;,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000534
dtype: float64",",   -0.000019
dtype: float64",,"NH   -0.00024
dtype: float64",",   -0.000019
dtype: float64",,"NH   -0.00024
dtype: float64",",   -0.000019
dtype: float64",
442,3,2084,&#8220;@###### ppl who think webbie betta then boosie jus retarded&#8221;,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000111
dtype: float64",",   -0.000019
dtype: float64",,"OL   -0.000008
dtype: float64",",   -0.000019
dtype: float64",,"OL   -0.000008
dtype: float64",",   -0.000019
dtype: float64",
442,4,2546,RT @###### Free wop,A,"NO, NH","OL, NH","NO, NH","NO, NH","OL, NH","NO, NH","NO   -0.102955
OL   -2.352955
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000111
dtype: float64","NO   -0.477211
OL   -0.977211
dtype: float64",",    0.000008
dtype: float64"," HS   -0.475754
 NH   -0.975754
dtype: float64","NO   -0.389538
OL   -1.139538
dtype: float64",",    0.000023
dtype: float64"," NH   -0.000057
dtype: float64"
442,4,2546,RT @###### Free wop,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","HS   -0.474564
NH   -0.974564
dtype: float64",",    0.000023
dtype: float64"," OL   -0.004848
dtype: float64","NH   -0.002567
dtype: float64",",   -0.000004
dtype: float64"," OL   -0.011261
dtype: float64","NH   -0.048843
HS   -3.048843
dtype: float64",",   -0.000023
dtype: float64"," OL   -0.021858
 NO   -4.021858
dtype: float64"
442,4,2546,RT @###### Free wop,C.HS,NH,NH,HS,NH,NH,HS,"NH   -0.100441
HS   -2.350441
dtype: float64",",   -0.000023
dtype: float64",,"NH   -0.100441
HS   -2.350441
dtype: float64",",   -0.000023
dtype: float64",,"NH   -0.313595
HS   -1.313595
dtype: float64",",   -0.000023
dtype: float64",
442,4,2546,RT @###### Free wop,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.252655
NO   -1.502655
dtype: float64",",   -0.000023
dtype: float64",,"OL   -0.252655
NO   -1.502655
dtype: float64",",   -0.000023
dtype: float64",,"OL   -0.252655
NO   -1.502655
dtype: float64",",   -0.000023
dtype: float64",
442,5,925,"Fuckkkkk!!! My nig a g tho, he gonna come back",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000023
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000748
dtype: float64","OL   -0.000011
dtype: float64",",    0.000061
dtype: float64"," NH   -0.005737
dtype: float64","OL   -0.000053
dtype: float64",",   -0.000034
dtype: float64"," NH   -0.003105
dtype: float64"
442,5,925,"Fuckkkkk!!! My nig a g tho, he gonna come back",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000023
dtype: float64",",   -0.000031
dtype: float64"," OL   -0.000015
dtype: float64","NH   -0.000042
dtype: float64",",    0.000008
dtype: float64"," OL   -0.000008
dtype: float64","NH    0.000011
dtype: float64",",    0.000019
dtype: float64"," OL    0.000027
dtype: float64"
442,5,925,"Fuckkkkk!!! My nig a g tho, he gonna come back",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000042
dtype: float64",",    0.000019
dtype: float64",,"NH   -0.000046
dtype: float64",",    0.000019
dtype: float64",,"NH   -0.000099
dtype: float64",",    0.000019
dtype: float64",
442,5,925,"Fuckkkkk!!! My nig a g tho, he gonna come back",C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000095
dtype: float64",",    0.000019
dtype: float64",,"OL    0.000038
dtype: float64",",    0.000019
dtype: float64",,"OL    0.000042
dtype: float64",",    0.000019
dtype: float64",
442,6,2480,@###### kill the coons!!!!!!,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.000019
dtype: float64",",   -0.000065
dtype: float64"," HS   -0.000031
dtype: float64","OL    0.000019
dtype: float64",",   -0.000053
dtype: float64"," HS   -0.000031
dtype: float64","OL   -0.000019
dtype: float64",",   -0.000065
dtype: float64"," HS   -0.000031
dtype: float64"
442,6,2480,@###### kill the coons!!!!!!,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    0.000008
dtype: float64",",    0.0
dtype: float64"," OL   -0.00013
dtype: float64","HS    0.000038
dtype: float64",",   -0.000031
dtype: float64"," OL   -0.000568
dtype: float64","HS    0.000008
dtype: float64",",    0.0
dtype: float64"," OL   -0.00013
dtype: float64"
